driverID,carPlateNumber,isOverspeed,Speed,Time
hanhui1000002,华AZI419,,110,2017-01-02T16:02:30.000+08:00
haowei1000008,华A709GB,,69,2017-01-02T16:02:40.000+08:00
hanhui1000002,华AZI419,,89,2017-01-02T16:02:40.000+08:00
haowei1000008,华A709GB,1,140,2017-01-02T16:02:43.000+08:00
haowei1000008,华A709GB,,123,2017-01-02T16:02:50.000+08:00
hanhui1000002,华AZI419,,81,2017-01-02T16:02:50.000+08:00
haowei1000008,华A709GB,,148,2017-01-02T16:03:00.000+08:00
hanhui1000002,华AZI419,,90,2017-01-02T16:03:00.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:03:05.000+08:00
haowei1000008,华A709GB,,85,2017-01-02T16:03:07.000+08:00
haowei1000008,华A709GB,,104,2017-01-02T16:03:10.000+08:00
hanhui1000002,华AZI419,,113,2017-01-02T16:03:10.000+08:00
haowei1000008,华A709GB,,90,2017-01-02T16:03:20.000+08:00
hanhui1000002,华AZI419,,108,2017-01-02T16:03:20.000+08:00
haowei1000008,华A709GB,,64,2017-01-02T16:03:30.000+08:00
hanhui1000002,华AZI419,,105,2017-01-02T16:03:30.000+08:00
haowei1000008,华A709GB,,118,2017-01-02T16:03:40.000+08:00
hanhui1000002,华AZI419,,71,2017-01-02T16:03:40.000+08:00
haowei1000008,华A709GB,,77,2017-01-02T16:03:50.000+08:00
hanhui1000002,华AZI419,,69,2017-01-02T16:03:50.000+08:00
haowei1000008,华A709GB,,78,2017-01-02T16:04:00.000+08:00
hanhui1000002,华AZI419,,94,2017-01-02T16:04:00.000+08:00
haowei1000008,华A709GB,,61,2017-01-02T16:04:10.000+08:00
hanhui1000002,华AZI419,,80,2017-01-02T16:04:10.000+08:00
haowei1000008,华A709GB,,73,2017-01-02T16:04:20.000+08:00
hanhui1000002,华AZI419,,89,2017-01-02T16:04:20.000+08:00
haowei1000008,华A709GB,,79,2017-01-02T16:04:30.000+08:00
hanhui1000002,华AZI419,,65,2017-01-02T16:04:30.000+08:00
haowei1000008,华A709GB,,109,2017-01-02T16:04:40.000+08:00
hanhui1000002,华AZI419,,109,2017-01-02T16:04:40.000+08:00
haowei1000008,华A709GB,,60,2017-01-02T16:04:50.000+08:00
hanhui1000002,华AZI419,,77,2017-01-02T16:04:50.000+08:00
haowei1000008,华A709GB,,112,2017-01-02T16:05:00.000+08:00
hanhui1000002,华AZI419,,63,2017-01-02T16:05:00.000+08:00
hanhui1000002,华AZI419,1,125,2017-01-02T16:05:07.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:05:07.000+08:00
haowei1000008,华A709GB,,96,2017-01-02T16:05:10.000+08:00
hanhui1000002,华AZI419,,60,2017-01-02T16:05:10.000+08:00
haowei1000008,华A709GB,,61,2017-01-02T16:05:20.000+08:00
hanhui1000002,华AZI419,,79,2017-01-02T16:05:20.000+08:00
hanhui1000002,华AZI419,1,144,2017-01-02T16:05:27.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:05:29.000+08:00
haowei1000008,华A709GB,,87,2017-01-02T16:05:30.000+08:00
hanhui1000002,华AZI419,,119,2017-01-02T16:05:30.000+08:00
haowei1000008,华A709GB,,115,2017-01-02T16:05:40.000+08:00
hanhui1000002,华AZI419,,84,2017-01-02T16:05:40.000+08:00
haowei1000008,华A709GB,,69,2017-01-02T16:05:49.000+08:00
haowei1000008,华A709GB,1,135,2017-01-02T16:05:49.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:05:49.000+08:00
haowei1000008,华A709GB,,61,2017-01-02T16:05:49.000+08:00
haowei1000008,华A709GB,,107,2017-01-02T16:05:50.000+08:00
hanhui1000002,华AZI419,,106,2017-01-02T16:05:50.000+08:00
hanhui1000002,华AZI419,1,128,2017-01-02T16:05:58.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:05:59.000+08:00
haowei1000008,华A709GB,,81,2017-01-02T16:06:00.000+08:00
haowei1000008,华A709GB,,67,2017-01-02T16:06:00.000+08:00
hanhui1000002,华AZI419,,79,2017-01-02T16:06:00.000+08:00
haowei1000008,华A709GB,,92,2017-01-02T16:06:02.000+08:00
hanhui1000002,华AZI419,,66,2017-01-02T16:06:09.000+08:00
haowei1000008,华A709GB,,72,2017-01-02T16:06:10.000+08:00
hanhui1000002,华AZI419,,68,2017-01-02T16:06:10.000+08:00
haowei1000008,华A709GB,,74,2017-01-02T16:06:20.000+08:00
hanhui1000002,华AZI419,,68,2017-01-02T16:06:20.000+08:00
haowei1000008,华A709GB,,81,2017-01-02T16:06:30.000+08:00
hanhui1000002,华AZI419,,119,2017-01-02T16:06:30.000+08:00
haowei1000008,华A709GB,,82,2017-01-02T16:06:40.000+08:00
hanhui1000002,华AZI419,,75,2017-01-02T16:06:40.000+08:00
hanhui1000002,华AZI419,1,129,2017-01-02T16:06:44.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:06:47.000+08:00
haowei1000008,华A709GB,,66,2017-01-02T16:06:50.000+08:00
hanhui1000002,华AZI419,,108,2017-01-02T16:06:50.000+08:00
haowei1000008,华A709GB,,67,2017-01-02T16:06:55.000+08:00
haowei1000008,华A709GB,,115,2017-01-02T16:06:56.000+08:00
haowei1000008,华A709GB,,115,2017-01-02T16:07:00.000+08:00
hanhui1000002,华AZI419,,94,2017-01-02T16:07:00.000+08:00
haowei1000008,华A709GB,1,128,2017-01-02T16:07:05.000+08:00
haowei1000008,华A709GB,,133,2017-01-02T16:07:10.000+08:00
hanhui1000002,华AZI419,,73,2017-01-02T16:07:10.000+08:00
hanhui1000002,华AZI419,1,144,2017-01-02T16:07:10.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:07:17.000+08:00
haowei1000008,华A709GB,,149,2017-01-02T16:07:20.000+08:00
hanhui1000002,华AZI419,,96,2017-01-02T16:07:20.000+08:00
haowei1000008,华A709GB,,141,2017-01-02T16:07:30.000+08:00
hanhui1000002,华AZI419,,84,2017-01-02T16:07:30.000+08:00
haowei1000008,华A709GB,,138,2017-01-02T16:07:40.000+08:00
hanhui1000002,华AZI419,,101,2017-01-02T16:07:40.000+08:00
haowei1000008,华A709GB,,130,2017-01-02T16:07:50.000+08:00
hanhui1000002,华AZI419,,81,2017-01-02T16:07:50.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:07:58.000+08:00
haowei1000008,华A709GB,,77,2017-01-02T16:08:00.000+08:00
hanhui1000002,华AZI419,,87,2017-01-02T16:08:00.000+08:00
haowei1000008,华A709GB,,88,2017-01-02T16:08:10.000+08:00
hanhui1000002,华AZI419,,108,2017-01-02T16:08:10.000+08:00
haowei1000008,华A709GB,,77,2017-01-02T16:08:20.000+08:00
hanhui1000002,华AZI419,,63,2017-01-02T16:08:20.000+08:00
hanhui1000002,华AZI419,1,121,2017-01-02T16:08:28.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:08:29.000+08:00
haowei1000008,华A709GB,,66,2017-01-02T16:08:30.000+08:00
hanhui1000002,华AZI419,,66,2017-01-02T16:08:30.000+08:00
haowei1000008,华A709GB,,70,2017-01-02T16:08:40.000+08:00
hanhui1000002,华AZI419,,80,2017-01-02T16:08:40.000+08:00
haowei1000008,华A709GB,,90,2017-01-02T16:08:42.000+08:00
haowei1000008,华A709GB,1,126,2017-01-02T16:08:49.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:08:49.000+08:00
haowei1000008,华A709GB,,117,2017-01-02T16:08:50.000+08:00
hanhui1000002,华AZI419,,97,2017-01-02T16:08:50.000+08:00
haowei1000008,华A709GB,,74,2017-01-02T16:09:00.000+08:00
hanhui1000002,华AZI419,,117,2017-01-02T16:09:00.000+08:00
haowei1000008,华A709GB,,95,2017-01-02T16:09:08.000+08:00
haowei1000008,华A709GB,,102,2017-01-02T16:09:10.000+08:00
hanhui1000002,华AZI419,,91,2017-01-02T16:09:10.000+08:00
haowei1000008,华A709GB,,80,2017-01-02T16:09:20.000+08:00
hanhui1000002,华AZI419,,114,2017-01-02T16:09:20.000+08:00
haowei1000008,华A709GB,,63,2017-01-02T16:09:21.000+08:00
haowei1000008,华A709GB,,95,2017-01-02T16:09:30.000+08:00
hanhui1000002,华AZI419,,86,2017-01-02T16:09:30.000+08:00
haowei1000008,华A709GB,,89,2017-01-02T16:09:40.000+08:00
hanhui1000002,华AZI419,,103,2017-01-02T16:09:40.000+08:00
haowei1000008,华A709GB,,84,2017-01-02T16:09:50.000+08:00
hanhui1000002,华AZI419,,96,2017-01-02T16:09:50.000+08:00
hanhui1000002,华AZI419,1,139,2017-01-02T16:09:54.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:09:57.000+08:00
haowei1000008,华A709GB,,86,2017-01-02T16:10:00.000+08:00
hanhui1000002,华AZI419,,73,2017-01-02T16:10:00.000+08:00
haowei1000008,华A709GB,,108,2017-01-02T16:10:10.000+08:00
hanhui1000002,华AZI419,,76,2017-01-02T16:10:10.000+08:00
haowei1000008,华A709GB,,104,2017-01-02T16:10:20.000+08:00
hanhui1000002,华AZI419,,98,2017-01-02T16:10:20.000+08:00
haowei1000008,华A709GB,,91,2017-01-02T16:10:30.000+08:00
hanhui1000002,华AZI419,,102,2017-01-02T16:10:30.000+08:00
haowei1000008,华A709GB,,109,2017-01-02T16:10:40.000+08:00
hanhui1000002,华AZI419,,95,2017-01-02T16:10:40.000+08:00
haowei1000008,华A709GB,1,142,2017-01-02T16:10:45.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:10:45.000+08:00
hanhui1000002,华AZI419,,62,2017-01-02T16:10:47.000+08:00
hanhui1000002,华AZI419,,81,2017-01-02T16:10:47.000+08:00
haowei1000008,华A709GB,,63,2017-01-02T16:10:50.000+08:00
hanhui1000002,华AZI419,,115,2017-01-02T16:10:50.000+08:00
haowei1000008,华A709GB,,109,2017-01-02T16:11:00.000+08:00
hanhui1000002,华AZI419,,83,2017-01-02T16:11:00.000+08:00
haowei1000008,华A709GB,,69,2017-01-02T16:11:02.000+08:00
haowei1000008,华A709GB,,116,2017-01-02T16:11:10.000+08:00
hanhui1000002,华AZI419,,104,2017-01-02T16:11:10.000+08:00
haowei1000008,华A709GB,,87,2017-01-02T16:11:20.000+08:00
hanhui1000002,华AZI419,,108,2017-01-02T16:11:20.000+08:00
haowei1000008,华A709GB,,95,2017-01-02T16:11:30.000+08:00
hanhui1000002,华AZI419,,119,2017-01-02T16:11:30.000+08:00
haowei1000008,华A709GB,1,122,2017-01-02T16:11:34.000+08:00
haowei1000008,华A709GB,,145,2017-01-02T16:11:40.000+08:00
hanhui1000002,华AZI419,,93,2017-01-02T16:11:40.000+08:00
hanhui1000002,华AZI419,1,123,2017-01-02T16:11:45.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:11:46.000+08:00
haowei1000008,华A709GB,,124,2017-01-02T16:11:50.000+08:00
hanhui1000002,华AZI419,,68,2017-01-02T16:11:50.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:11:55.000+08:00
haowei1000008,华A709GB,,108,2017-01-02T16:12:00.000+08:00
hanhui1000002,华AZI419,,85,2017-01-02T16:12:00.000+08:00
haowei1000008,华A709GB,,108,2017-01-02T16:12:10.000+08:00
hanhui1000002,华AZI419,,90,2017-01-02T16:12:10.000+08:00
hanhui1000002,华AZI419,,74,2017-01-02T16:12:12.000+08:00
haowei1000008,华A709GB,,118,2017-01-02T16:12:20.000+08:00
hanhui1000002,华AZI419,,112,2017-01-02T16:12:20.000+08:00
haowei1000008,华A709GB,,116,2017-01-02T16:12:30.000+08:00
hanhui1000002,华AZI419,,113,2017-01-02T16:12:30.000+08:00
haowei1000008,华A709GB,,114,2017-01-02T16:12:40.000+08:00
hanhui1000002,华AZI419,,81,2017-01-02T16:12:40.000+08:00
hanhui1000002,华AZI419,,72,2017-01-02T16:12:46.000+08:00
haowei1000008,华A709GB,,70,2017-01-02T16:12:50.000+08:00
hanhui1000002,华AZI419,,107,2017-01-02T16:12:50.000+08:00
haowei1000008,华A709GB,,105,2017-01-02T16:13:00.000+08:00
hanhui1000002,华AZI419,,98,2017-01-02T16:13:00.000+08:00
haowei1000008,华A709GB,,94,2017-01-02T16:13:10.000+08:00
hanhui1000002,华AZI419,,117,2017-01-02T16:13:10.000+08:00
haowei1000008,华A709GB,,73,2017-01-02T16:13:20.000+08:00
hanhui1000002,华AZI419,,101,2017-01-02T16:13:20.000+08:00
haowei1000008,华A709GB,,104,2017-01-02T16:13:23.000+08:00
haowei1000008,华A709GB,,73,2017-01-02T16:13:30.000+08:00
hanhui1000002,华AZI419,,98,2017-01-02T16:13:30.000+08:00
haowei1000008,华A709GB,,83,2017-01-02T16:13:40.000+08:00
hanhui1000002,华AZI419,,101,2017-01-02T16:13:40.000+08:00
hanhui1000002,华AZI419,,93,2017-01-02T16:13:46.000+08:00
hanhui1000002,华AZI419,1,124,2017-01-02T16:13:48.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:13:49.000+08:00
haowei1000008,华A709GB,,87,2017-01-02T16:13:50.000+08:00
hanhui1000002,华AZI419,,69,2017-01-02T16:13:50.000+08:00
hanhui1000002,华AZI419,1,142,2017-01-02T16:13:56.000+08:00
haowei1000008,华A709GB,,69,2017-01-02T16:13:59.000+08:00
haowei1000008,华A709GB,,116,2017-01-02T16:14:00.000+08:00
hanhui1000002,华AZI419,,138,2017-01-02T16:14:00.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:14:09.000+08:00
haowei1000008,华A709GB,,103,2017-01-02T16:14:10.000+08:00
hanhui1000002,华AZI419,,94,2017-01-02T16:14:10.000+08:00
haowei1000008,华A709GB,,63,2017-01-02T16:14:20.000+08:00
hanhui1000002,华AZI419,,102,2017-01-02T16:14:20.000+08:00
haowei1000008,华A709GB,,116,2017-01-02T16:14:30.000+08:00
hanhui1000002,华AZI419,,85,2017-01-02T16:14:30.000+08:00
haowei1000008,华A709GB,,66,2017-01-02T16:14:40.000+08:00
haowei1000008,华A709GB,,65,2017-01-02T16:14:40.000+08:00
hanhui1000002,华AZI419,,66,2017-01-02T16:14:40.000+08:00
haowei1000008,华A709GB,,80,2017-01-02T16:14:50.000+08:00
hanhui1000002,华AZI419,,95,2017-01-02T16:14:50.000+08:00
haowei1000008,华A709GB,,81,2017-01-02T16:15:00.000+08:00
hanhui1000002,华AZI419,,89,2017-01-02T16:15:00.000+08:00
haowei1000008,华A709GB,,93,2017-01-02T16:15:10.000+08:00
hanhui1000002,华AZI419,,112,2017-01-02T16:15:10.000+08:00
haowei1000008,华A709GB,,102,2017-01-02T16:15:20.000+08:00
hanhui1000002,华AZI419,,73,2017-01-02T16:15:20.000+08:00
haowei1000008,华A709GB,,70,2017-01-02T16:15:30.000+08:00
hanhui1000002,华AZI419,,77,2017-01-02T16:15:30.000+08:00
haowei1000008,华A709GB,,112,2017-01-02T16:15:40.000+08:00
hanhui1000002,华AZI419,,104,2017-01-02T16:15:40.000+08:00
haowei1000008,华A709GB,,92,2017-01-02T16:15:50.000+08:00
hanhui1000002,华AZI419,,105,2017-01-02T16:15:50.000+08:00
hanhui1000002,华AZI419,,95,2017-01-02T16:15:52.000+08:00
haowei1000008,华A709GB,,93,2017-01-02T16:15:59.000+08:00
haowei1000008,华A709GB,,64,2017-01-02T16:16:00.000+08:00
hanhui1000002,华AZI419,,101,2017-01-02T16:16:00.000+08:00
haowei1000008,华A709GB,,62,2017-01-02T16:16:10.000+08:00
hanhui1000002,华AZI419,,75,2017-01-02T16:16:10.000+08:00
haowei1000008,华A709GB,,115,2017-01-02T16:16:20.000+08:00
hanhui1000002,华AZI419,,80,2017-01-02T16:16:20.000+08:00
haowei1000008,华A709GB,1,139,2017-01-02T16:16:25.000+08:00
hanhui1000002,华AZI419,1,138,2017-01-02T16:16:25.000+08:00
haowei1000008,华A709GB,,142,2017-01-02T16:16:30.000+08:00
hanhui1000002,华AZI419,,145,2017-01-02T16:16:30.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:16:34.000+08:00
haowei1000008,华A709GB,,130,2017-01-02T16:16:40.000+08:00
hanhui1000002,华AZI419,,119,2017-01-02T16:16:40.000+08:00
hanhui1000002,华AZI419,1,122,2017-01-02T16:16:41.000+08:00
haowei1000008,华A709GB,,149,2017-01-02T16:16:50.000+08:00
hanhui1000002,华AZI419,,146,2017-01-02T16:16:50.000+08:00
haowei1000008,华A709GB,,145,2017-01-02T16:16:52.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:16:57.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:16:59.000+08:00
haowei1000008,华A709GB,,69,2017-01-02T16:17:00.000+08:00
hanhui1000002,华AZI419,,104,2017-01-02T16:17:00.000+08:00
haowei1000008,华A709GB,,82,2017-01-02T16:17:07.000+08:00
hanhui1000002,华AZI419,1,137,2017-01-02T16:17:08.000+08:00
haowei1000008,华A709GB,,97,2017-01-02T16:17:10.000+08:00
hanhui1000002,华AZI419,,129,2017-01-02T16:17:10.000+08:00
haowei1000008,华A709GB,,118,2017-01-02T16:17:20.000+08:00
hanhui1000002,华AZI419,,127,2017-01-02T16:17:20.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:17:21.000+08:00
haowei1000008,华A709GB,,112,2017-01-02T16:17:30.000+08:00
hanhui1000002,华AZI419,,110,2017-01-02T16:17:30.000+08:00
haowei1000008,华A709GB,,110,2017-01-02T16:17:40.000+08:00
hanhui1000002,华AZI419,,104,2017-01-02T16:17:40.000+08:00
haowei1000008,华A709GB,,87,2017-01-02T16:17:50.000+08:00
hanhui1000002,华AZI419,,68,2017-01-02T16:17:50.000+08:00
haowei1000008,华A709GB,,78,2017-01-02T16:18:00.000+08:00
hanhui1000002,华AZI419,,115,2017-01-02T16:18:00.000+08:00
haowei1000008,华A709GB,,90,2017-01-02T16:18:10.000+08:00
hanhui1000002,华AZI419,,107,2017-01-02T16:18:10.000+08:00
haowei1000008,华A709GB,,61,2017-01-02T16:18:20.000+08:00
hanhui1000002,华AZI419,,83,2017-01-02T16:18:20.000+08:00
haowei1000008,华A709GB,,79,2017-01-02T16:18:25.000+08:00
haowei1000008,华A709GB,,60,2017-01-02T16:18:30.000+08:00
hanhui1000002,华AZI419,,70,2017-01-02T16:18:30.000+08:00
haowei1000008,华A709GB,,91,2017-01-02T16:18:40.000+08:00
hanhui1000002,华AZI419,,87,2017-01-02T16:18:40.000+08:00
haowei1000008,华A709GB,,119,2017-01-02T16:18:50.000+08:00
haowei1000008,华A709GB,1,141,2017-01-02T16:18:50.000+08:00
hanhui1000002,华AZI419,,94,2017-01-02T16:18:50.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:18:57.000+08:00
haowei1000008,华A709GB,,115,2017-01-02T16:19:00.000+08:00
hanhui1000002,华AZI419,,78,2017-01-02T16:19:00.000+08:00
haowei1000008,华A709GB,,90,2017-01-02T16:19:10.000+08:00
hanhui1000002,华AZI419,,104,2017-01-02T16:19:10.000+08:00
haowei1000008,华A709GB,1,131,2017-01-02T16:19:19.000+08:00
haowei1000008,华A709GB,,146,2017-01-02T16:19:20.000+08:00
hanhui1000002,华AZI419,,112,2017-01-02T16:19:20.000+08:00
haowei1000008,华A709GB,,125,2017-01-02T16:19:30.000+08:00
hanhui1000002,华AZI419,,79,2017-01-02T16:19:30.000+08:00
haowei1000008,华A709GB,,144,2017-01-02T16:19:40.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:19:40.000+08:00
hanhui1000002,华AZI419,,109,2017-01-02T16:19:40.000+08:00
haowei1000008,华A709GB,,118,2017-01-02T16:19:50.000+08:00
hanhui1000002,华AZI419,,104,2017-01-02T16:19:50.000+08:00
hanhui1000002,华AZI419,,84,2017-01-02T16:19:53.000+08:00
haowei1000008,华A709GB,,67,2017-01-02T16:20:00.000+08:00
hanhui1000002,华AZI419,,106,2017-01-02T16:20:00.000+08:00
haowei1000008,华A709GB,,84,2017-01-02T16:20:10.000+08:00
hanhui1000002,华AZI419,,70,2017-01-02T16:20:10.000+08:00
haowei1000008,华A709GB,,91,2017-01-02T16:20:20.000+08:00
hanhui1000002,华AZI419,,98,2017-01-02T16:20:20.000+08:00
haowei1000008,华A709GB,,75,2017-01-02T16:20:21.000+08:00
haowei1000008,华A709GB,,71,2017-01-02T16:20:30.000+08:00
hanhui1000002,华AZI419,,119,2017-01-02T16:20:30.000+08:00
haowei1000008,华A709GB,1,123,2017-01-02T16:20:31.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:20:35.000+08:00
haowei1000008,华A709GB,,95,2017-01-02T16:20:40.000+08:00
hanhui1000002,华AZI419,,107,2017-01-02T16:20:40.000+08:00
haowei1000008,华A709GB,,81,2017-01-02T16:20:50.000+08:00
hanhui1000002,华AZI419,,80,2017-01-02T16:20:50.000+08:00
haowei1000008,华A709GB,,60,2017-01-02T16:20:54.000+08:00
haowei1000008,华A709GB,,76,2017-01-02T16:21:00.000+08:00
hanhui1000002,华AZI419,,112,2017-01-02T16:21:00.000+08:00
haowei1000008,华A709GB,,79,2017-01-02T16:21:09.000+08:00
haowei1000008,华A709GB,,64,2017-01-02T16:21:10.000+08:00
hanhui1000002,华AZI419,,102,2017-01-02T16:21:10.000+08:00
haowei1000008,华A709GB,,103,2017-01-02T16:21:20.000+08:00
hanhui1000002,华AZI419,,92,2017-01-02T16:21:20.000+08:00
haowei1000008,华A709GB,,94,2017-01-02T16:21:30.000+08:00
hanhui1000002,华AZI419,,98,2017-01-02T16:21:30.000+08:00
haowei1000008,华A709GB,,67,2017-01-02T16:21:40.000+08:00
hanhui1000002,华AZI419,,105,2017-01-02T16:21:40.000+08:00
haowei1000008,华A709GB,,68,2017-01-02T16:21:50.000+08:00
hanhui1000002,华AZI419,,98,2017-01-02T16:21:50.000+08:00
haowei1000008,华A709GB,,101,2017-01-02T16:22:00.000+08:00
hanhui1000002,华AZI419,,109,2017-01-02T16:22:00.000+08:00
haowei1000008,华A709GB,,103,2017-01-02T16:22:10.000+08:00
hanhui1000002,华AZI419,,83,2017-01-02T16:22:10.000+08:00
haowei1000008,华A709GB,,96,2017-01-02T16:22:20.000+08:00
hanhui1000002,华AZI419,,71,2017-01-02T16:22:20.000+08:00
haowei1000008,华A709GB,1,122,2017-01-02T16:22:25.000+08:00
haowei1000008,华A709GB,,135,2017-01-02T16:22:30.000+08:00
hanhui1000002,华AZI419,,65,2017-01-02T16:22:30.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:22:36.000+08:00
haowei1000008,华A709GB,,85,2017-01-02T16:22:40.000+08:00
hanhui1000002,华AZI419,,84,2017-01-02T16:22:40.000+08:00
haowei1000008,华A709GB,,103,2017-01-02T16:22:50.000+08:00
hanhui1000002,华AZI419,,78,2017-01-02T16:22:50.000+08:00
haowei1000008,华A709GB,1,140,2017-01-02T16:22:58.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:22:59.000+08:00
haowei1000008,华A709GB,,82,2017-01-02T16:23:00.000+08:00
hanhui1000002,华AZI419,,74,2017-01-02T16:23:00.000+08:00
hanhui1000002,华AZI419,,98,2017-01-02T16:23:09.000+08:00
haowei1000008,华A709GB,,98,2017-01-02T16:23:10.000+08:00
hanhui1000002,华AZI419,,118,2017-01-02T16:23:10.000+08:00
hanhui1000002,华AZI419,1,138,2017-01-02T16:23:19.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:23:19.000+08:00
haowei1000008,华A709GB,,115,2017-01-02T16:23:20.000+08:00
hanhui1000002,华AZI419,,77,2017-01-02T16:23:20.000+08:00
hanhui1000002,华AZI419,,8,2017-01-02T16:23:25.000+08:00
haowei1000008,华A709GB,,114,2017-01-02T16:23:28.000+08:00
haowei1000008,华A709GB,,90,2017-01-02T16:23:30.000+08:00
haowei1000008,华A709GB,,6,2017-01-02T16:23:30.000+08:00
hanhui1000002,华AZI419,,10,2017-01-02T16:23:30.000+08:00
hanhui1000002,华AZI419,,2,2017-01-02T16:23:38.000+08:00
haowei1000008,华A709GB,,3,2017-01-02T16:23:39.000+08:00
haowei1000008,华A709GB,,68,2017-01-02T16:23:40.000+08:00
hanhui1000002,华AZI419,,71,2017-01-02T16:23:40.000+08:00
haowei1000008,华A709GB,,109,2017-01-02T16:23:41.000+08:00
haowei1000008,华A709GB,,85,2017-01-02T16:23:45.000+08:00
haowei1000008,华A709GB,,73,2017-01-02T16:23:50.000+08:00
hanhui1000002,华AZI419,,118,2017-01-02T16:23:50.000+08:00
haowei1000008,华A709GB,,82,2017-01-02T16:23:53.000+08:00
haowei1000008,华A709GB,,85,2017-01-02T16:24:00.000+08:00
hanhui1000002,华AZI419,,80,2017-01-02T16:24:00.000+08:00
haowei1000008,华A709GB,1,143,2017-01-02T16:24:06.000+08:00
haowei1000008,华A709GB,,120,2017-01-02T16:24:09.000+08:00
haowei1000008,华A709GB,,63,2017-01-02T16:24:10.000+08:00
hanhui1000002,华AZI419,,113,2017-01-02T16:24:10.000+08:00
haowei1000008,华A709GB,,100,2017-01-02T16:24:13.000+08:00
hanhui1000002,华AZI419,1,141,2017-01-02T16:24:19.000+08:00
hanhui1000002,华AZI419,,120,2017-01-02T16:24:19.000+08:00
haowei1000008,华A709GB,,109,2017-01-02T16:24:20.000+08:00
hanhui1000002,华AZI419,,97,2017-01-02T16:24:20.000+08:00
