driverID,carPlateNumber,isOverspeed,Speed,speed_time
likun1000003,华AVM936,,132,2017-01-05T16:17:07.000
likun1000003,华AVM936,,120,2017-01-05T16:17:09.000
likun1000003,华AVM936,,110,2017-01-05T16:17:10.000
likun1000003,华AVM936,,81,2017-01-05T16:17:20.000
likun1000003,华AVM936,,68,2017-01-05T16:17:30.000
likun1000003,华AVM936,,91,2017-01-05T16:17:40.000
likun1000003,华AVM936,,72,2017-01-05T16:17:50.000
likun1000003,华AVM936,,70,2017-01-05T16:18:00.000
likun1000003,华AVM936,,117,2017-01-05T16:18:05.000
likun1000003,华AVM936,,73,2017-01-05T16:18:10.000
likun1000003,华AVM936,,7,2017-01-05T16:18:14.000
likun1000003,华AVM936,,0,2017-01-05T16:18:20.000
likun1000003,华AVM936,,9,2017-01-05T16:18:28.000
likun1000003,华AVM936,,67,2017-01-05T16:18:30.000
likun1000003,华AVM936,,117,2017-01-05T16:18:40.000
likun1000003,华AVM936,,74,2017-01-05T16:18:50.000
likun1000003,华AVM936,,77,2017-01-05T16:19:00.000
likun1000003,华AVM936,1,147,2017-01-05T16:19:00.000
likun1000003,华AVM936,,120,2017-01-05T16:19:08.000
likun1000003,华AVM936,,66,2017-01-05T16:19:10.000
likun1000003,华AVM936,,65,2017-01-05T16:19:20.000
likun1000003,华AVM936,,102,2017-01-05T16:19:30.000
likun1000003,华AVM936,,69,2017-01-05T16:19:40.000
likun1000003,华AVM936,,105,2017-01-05T16:19:50.000
likun1000003,华AVM936,1,128,2017-01-05T16:19:56.000
likun1000003,华AVM936,,120,2017-01-05T16:19:56.000
likun1000003,华AVM936,,79,2017-01-05T16:20:00.000
likun1000003,华AVM936,,118,2017-01-05T16:20:10.000
likun1000003,华AVM936,,64,2017-01-05T16:20:20.000
likun1000003,华AVM936,,82,2017-01-05T16:20:30.000
likun1000003,华AVM936,,114,2017-01-05T16:20:40.000
likun1000003,华AVM936,,88,2017-01-05T16:20:47.000
likun1000003,华AVM936,,81,2017-01-05T16:20:50.000
likun1000003,华AVM936,,87,2017-01-05T16:21:00.000
likun1000003,华AVM936,,89,2017-01-05T16:21:10.000
likun1000003,华AVM936,,67,2017-01-05T16:21:20.000
likun1000003,华AVM936,1,143,2017-01-05T16:21:29.000
likun1000003,华AVM936,,120,2017-01-05T16:21:29.000
likun1000003,华AVM936,,114,2017-01-05T16:21:30.000
likun1000003,华AVM936,1,135,2017-01-05T16:21:36.000
likun1000003,华AVM936,,139,2017-01-05T16:21:40.000
likun1000003,华AVM936,,148,2017-01-05T16:21:50.000
likun1000003,华AVM936,,120,2017-01-05T16:21:55.000
likun1000003,华AVM936,,85,2017-01-05T16:22:00.000
likun1000003,华AVM936,,88,2017-01-05T16:22:10.000
likun1000003,华AVM936,,118,2017-01-05T16:22:20.000
likun1000003,华AVM936,,81,2017-01-05T16:22:30.000
likun1000003,华AVM936,,84,2017-01-05T16:22:40.000
likun1000003,华AVM936,,89,2017-01-05T16:22:50.000
likun1000003,华AVM936,,84,2017-01-05T16:23:00.000
likun1000003,华AVM936,,106,2017-01-05T16:23:02.000
likun1000003,华AVM936,1,133,2017-01-05T16:23:02.000
likun1000003,华AVM936,,120,2017-01-05T16:23:06.000
likun1000003,华AVM936,,60,2017-01-05T16:23:10.000
likun1000003,华AVM936,1,129,2017-01-05T16:23:17.000
likun1000003,华AVM936,,120,2017-01-05T16:23:17.000
likun1000003,华AVM936,,113,2017-01-05T16:23:17.000
likun1000003,华AVM936,,99,2017-01-05T16:23:20.000
likun1000003,华AVM936,,76,2017-01-05T16:23:30.000
likun1000003,华AVM936,,110,2017-01-05T16:23:40.000
likun1000003,华AVM936,,105,2017-01-05T16:23:50.000
likun1000003,华AVM936,,111,2017-01-05T16:24:00.000
likun1000003,华AVM936,,117,2017-01-05T16:24:10.000
likun1000003,华AVM936,,97,2017-01-05T16:24:20.000
likun1000003,华AVM936,,118,2017-01-05T16:24:30.000
likun1000003,华AVM936,,88,2017-01-05T16:24:40.000
likun1000003,华AVM936,,109,2017-01-05T16:24:45.000
likun1000003,华AVM936,,64,2017-01-05T16:24:50.000
likun1000003,华AVM936,1,137,2017-01-05T16:24:50.000
likun1000003,华AVM936,,120,2017-01-05T16:24:55.000
likun1000003,华AVM936,,99,2017-01-05T16:25:00.000
likun1000003,华AVM936,,105,2017-01-05T16:25:10.000
likun1000003,华AVM936,,84,2017-01-05T16:25:20.000
likun1000003,华AVM936,,63,2017-01-05T16:25:30.000
likun1000003,华AVM936,,102,2017-01-05T16:25:40.000
likun1000003,华AVM936,,119,2017-01-05T16:25:50.000
likun1000003,华AVM936,,103,2017-01-05T16:25:58.000
likun1000003,华AVM936,,104,2017-01-05T16:26:00.000
likun1000003,华AVM936,,98,2017-01-05T16:26:10.000
likun1000003,华AVM936,,78,2017-01-05T16:26:20.000
likun1000003,华AVM936,,72,2017-01-05T16:26:30.000
likun1000003,华AVM936,,72,2017-01-05T16:26:40.000
likun1000003,华AVM936,,102,2017-01-05T16:26:43.000
likun1000003,华AVM936,,60,2017-01-05T16:26:50.000
likun1000003,华AVM936,,91,2017-01-05T16:27:00.000
likun1000003,华AVM936,,93,2017-01-05T16:27:10.000
likun1000003,华AVM936,,69,2017-01-05T16:27:20.000
likun1000003,华AVM936,,110,2017-01-05T16:27:30.000
likun1000003,华AVM936,,88,2017-01-05T16:27:40.000
likun1000003,华AVM936,,118,2017-01-05T16:27:50.000
likun1000003,华AVM936,,93,2017-01-05T16:28:00.000
likun1000003,华AVM936,,105,2017-01-05T16:28:10.000
likun1000003,华AVM936,,113,2017-01-05T16:28:20.000
likun1000003,华AVM936,,74,2017-01-05T16:28:30.000
likun1000003,华AVM936,,91,2017-01-05T16:28:40.000
likun1000003,华AVM936,,97,2017-01-05T16:28:50.000
likun1000003,华AVM936,,65,2017-01-05T16:29:00.000
likun1000003,华AVM936,1,134,2017-01-05T16:29:08.000
likun1000003,华AVM936,,128,2017-01-05T16:29:10.000
likun1000003,华AVM936,,120,2017-01-05T16:29:16.000
likun1000003,华AVM936,,95,2017-01-05T16:29:20.000
likun1000003,华AVM936,,67,2017-01-05T16:29:30.000
likun1000003,华AVM936,,91,2017-01-05T16:29:40.000
likun1000003,华AVM936,,84,2017-01-05T16:29:50.000
likun1000003,华AVM936,,99,2017-01-05T16:30:00.000
likun1000003,华AVM936,,85,2017-01-05T16:30:10.000
likun1000003,华AVM936,,71,2017-01-05T16:30:20.000
likun1000003,华AVM936,1,133,2017-01-05T16:30:24.000
likun1000003,华AVM936,,120,2017-01-05T16:30:29.000
likun1000003,华AVM936,,81,2017-01-05T16:30:30.000
likun1000003,华AVM936,1,141,2017-01-05T16:30:35.000
likun1000003,华AVM936,,136,2017-01-05T16:30:40.000
likun1000003,华AVM936,,120,2017-01-05T16:30:49.000
likun1000003,华AVM936,,89,2017-01-05T16:30:50.000
likun1000003,华AVM936,,98,2017-01-05T16:31:00.000
likun1000003,华AVM936,,105,2017-01-05T16:31:10.000
likun1000003,华AVM936,1,146,2017-01-05T16:31:19.000
likun1000003,华AVM936,,120,2017-01-05T16:31:19.000
likun1000003,华AVM936,,100,2017-01-05T16:31:20.000
likun1000003,华AVM936,,94,2017-01-05T16:31:30.000
likun1000003,华AVM936,,107,2017-01-05T16:31:40.000
likun1000003,华AVM936,1,135,2017-01-05T16:31:43.000
likun1000003,华AVM936,,121,2017-01-05T16:31:50.000
likun1000003,华AVM936,,127,2017-01-05T16:32:00.000
likun1000003,华AVM936,,140,2017-01-05T16:32:10.000
likun1000003,华AVM936,,120,2017-01-05T16:32:15.000
likun1000003,华AVM936,,108,2017-01-05T16:32:20.000
likun1000003,华AVM936,,86,2017-01-05T16:32:30.000
likun1000003,华AVM936,,60,2017-01-05T16:32:40.000
likun1000003,华AVM936,,109,2017-01-05T16:32:50.000
likun1000003,华AVM936,,113,2017-01-05T16:33:00.000
likun1000003,华AVM936,,61,2017-01-05T16:33:07.000
likun1000003,华AVM936,,102,2017-01-05T16:33:10.000
likun1000003,华AVM936,,88,2017-01-05T16:33:20.000
likun1000003,华AVM936,,91,2017-01-05T16:33:30.000
likun1000003,华AVM936,1,139,2017-01-05T16:33:37.000
likun1000003,华AVM936,,120,2017-01-05T16:33:39.000
likun1000003,华AVM936,,118,2017-01-05T16:33:40.000
likun1000003,华AVM936,,113,2017-01-05T16:33:50.000
likun1000003,华AVM936,,82,2017-01-05T16:34:00.000
likun1000003,华AVM936,,84,2017-01-05T16:34:10.000
likun1000003,华AVM936,,87,2017-01-05T16:34:20.000
likun1000003,华AVM936,,72,2017-01-05T16:34:30.000
likun1000003,华AVM936,,94,2017-01-05T16:34:40.000
likun1000003,华AVM936,,105,2017-01-05T16:34:44.000
likun1000003,华AVM936,,75,2017-01-05T16:34:50.000
likun1000003,华AVM936,,111,2017-01-05T16:35:00.000
likun1000003,华AVM936,,99,2017-01-05T16:35:10.000
likun1000003,华AVM936,1,120,2017-01-05T16:35:10.000
likun1000003,华AVM936,,120,2017-01-05T16:35:12.000
likun1000003,华AVM936,,100,2017-01-05T16:35:19.000
likun1000003,华AVM936,,88,2017-01-05T16:35:20.000
likun1000003,华AVM936,,98,2017-01-05T16:35:30.000
likun1000003,华AVM936,,107,2017-01-05T16:35:40.000
likun1000003,华AVM936,,71,2017-01-05T16:35:50.000
likun1000003,华AVM936,,68,2017-01-05T16:36:00.000
likun1000003,华AVM936,1,124,2017-01-05T16:36:05.000
likun1000003,华AVM936,,129,2017-01-05T16:36:10.000
likun1000003,华AVM936,,137,2017-01-05T16:36:20.000
likun1000003,华AVM936,,120,2017-01-05T16:36:29.000
likun1000003,华AVM936,,111,2017-01-05T16:36:30.000
likun1000003,华AVM936,,90,2017-01-05T16:36:40.000
likun1000003,华AVM936,,115,2017-01-05T16:36:50.000
likun1000003,华AVM936,,84,2017-01-05T16:37:00.000
likun1000003,华AVM936,,112,2017-01-05T16:37:10.000
likun1000003,华AVM936,,76,2017-01-05T16:37:19.000
likun1000003,华AVM936,1,121,2017-01-05T16:37:19.000
likun1000003,华AVM936,,144,2017-01-05T16:37:20.000
likun1000003,华AVM936,,140,2017-01-05T16:37:30.000
likun1000003,华AVM936,,138,2017-01-05T16:37:40.000
likun1000003,华AVM936,,120,2017-01-05T16:37:46.000
likun1000003,华AVM936,,75,2017-01-05T16:37:50.000
likun1000003,华AVM936,,63,2017-01-05T16:37:53.000
likun1000003,华AVM936,,108,2017-01-05T16:38:00.000
likun1000003,华AVM936,,100,2017-01-05T16:38:10.000
likun1000003,华AVM936,,88,2017-01-05T16:38:20.000
likun1000003,华AVM936,,112,2017-01-05T16:38:30.000
likun1000003,华AVM936,,113,2017-01-05T16:38:40.000
likun1000003,华AVM936,1,132,2017-01-05T16:38:44.000
likun1000003,华AVM936,,137,2017-01-05T16:38:48.000
likun1000003,华AVM936,,120,2017-01-05T16:38:49.000
likun1000003,华AVM936,,64,2017-01-05T16:38:50.000
likun1000003,华AVM936,,103,2017-01-05T16:38:54.000
likun1000003,华AVM936,,102,2017-01-05T16:39:00.000
likun1000003,华AVM936,,67,2017-01-05T16:39:10.000
likun1000003,华AVM936,,84,2017-01-05T16:39:20.000
likun1000003,华AVM936,,74,2017-01-05T16:39:30.000
likun1000003,华AVM936,,61,2017-01-05T16:39:40.000
likun1000003,华AVM936,,115,2017-01-05T16:39:50.000
likun1000003,华AVM936,,78,2017-01-05T16:40:00.000
likun1000003,华AVM936,,70,2017-01-05T16:40:08.000
likun1000003,华AVM936,,93,2017-01-05T16:40:10.000
likun1000003,华AVM936,,7,2017-01-05T16:40:11.000
likun1000003,华AVM936,,0,2017-01-05T16:40:11.000
likun1000003,华AVM936,,4,2017-01-05T16:40:12.000
likun1000003,华AVM936,,103,2017-01-05T16:40:20.000
likun1000003,华AVM936,,82,2017-01-05T16:40:30.000
likun1000003,华AVM936,,114,2017-01-05T16:40:40.000
likun1000003,华AVM936,,81,2017-01-05T16:40:50.000
likun1000003,华AVM936,,118,2017-01-05T16:41:00.000
likun1000003,华AVM936,,88,2017-01-05T16:41:01.000
likun1000003,华AVM936,,84,2017-01-05T16:41:10.000
likun1000003,华AVM936,,74,2017-01-05T16:41:20.000
likun1000003,华AVM936,,110,2017-01-05T16:41:30.000
likun1000003,华AVM936,,93,2017-01-05T16:41:40.000
likun1000003,华AVM936,,98,2017-01-05T16:41:50.000
likun1000003,华AVM936,,71,2017-01-05T16:42:00.000
likun1000003,华AVM936,,62,2017-01-05T16:42:10.000
likun1000003,华AVM936,,78,2017-01-05T16:42:20.000
likun1000003,华AVM936,,110,2017-01-05T16:42:30.000
likun1000003,华AVM936,,97,2017-01-05T16:42:40.000
likun1000003,华AVM936,,85,2017-01-05T16:42:50.000
likun1000003,华AVM936,,86,2017-01-05T16:43:00.000
likun1000003,华AVM936,,95,2017-01-05T16:43:10.000
likun1000003,华AVM936,,100,2017-01-05T16:43:20.000
likun1000003,华AVM936,,76,2017-01-05T16:43:30.000
likun1000003,华AVM936,,107,2017-01-05T16:43:40.000
likun1000003,华AVM936,,112,2017-01-05T16:43:50.000
likun1000003,华AVM936,,65,2017-01-05T16:44:00.000
likun1000003,华AVM936,,103,2017-01-05T16:44:00.000
likun1000003,华AVM936,,70,2017-01-05T16:44:10.000
likun1000003,华AVM936,,60,2017-01-05T16:44:20.000
likun1000003,华AVM936,,95,2017-01-05T16:44:30.000
likun1000003,华AVM936,,103,2017-01-05T16:44:40.000
likun1000003,华AVM936,,106,2017-01-05T16:44:50.000
likun1000003,华AVM936,,71,2017-01-05T16:45:00.000
likun1000003,华AVM936,,67,2017-01-05T16:45:10.000
likun1000003,华AVM936,,118,2017-01-05T16:45:14.000
likun1000003,华AVM936,,74,2017-01-05T16:45:20.000
likun1000003,华AVM936,,112,2017-01-05T16:45:30.000
likun1000003,华AVM936,,99,2017-01-05T16:45:40.000
likun1000003,华AVM936,,108,2017-01-05T16:45:50.000
likun1000003,华AVM936,,85,2017-01-05T16:46:00.000
likun1000003,华AVM936,,94,2017-01-05T16:46:10.000
likun1000003,华AVM936,1,130,2017-01-05T16:46:18.000
likun1000003,华AVM936,,120,2017-01-05T16:46:19.000
likun1000003,华AVM936,,85,2017-01-05T16:46:20.000
likun1000003,华AVM936,,103,2017-01-05T16:46:30.000
likun1000003,华AVM936,,71,2017-01-05T16:46:40.000
likun1000003,华AVM936,,96,2017-01-05T16:46:50.000
likun1000003,华AVM936,,93,2017-01-05T16:47:00.000
likun1000003,华AVM936,,67,2017-01-05T16:47:10.000
likun1000003,华AVM936,,95,2017-01-05T16:47:20.000
likun1000003,华AVM936,,113,2017-01-05T16:47:24.000
likun1000003,华AVM936,,109,2017-01-05T16:47:30.000
likun1000003,华AVM936,,111,2017-01-05T16:47:40.000
likun1000003,华AVM936,,4,2017-01-05T16:47:48.000
likun1000003,华AVM936,1,10,2017-01-05T16:47:48.000
likun1000003,华AVM936,,123,2017-01-05T16:47:50.000
likun1000003,华AVM936,,120,2017-01-05T16:47:55.000
likun1000003,华AVM936,,98,2017-01-05T16:48:00.000
likun1000003,华AVM936,1,123,2017-01-05T16:48:03.000
likun1000003,华AVM936,,131,2017-01-05T16:48:10.000
likun1000003,华AVM936,,120,2017-01-05T16:48:14.000
likun1000003,华AVM936,,96,2017-01-05T16:48:20.000
likun1000003,华AVM936,,82,2017-01-05T16:48:30.000
likun1000003,华AVM936,1,129,2017-01-05T16:48:34.000
likun1000003,华AVM936,,132,2017-01-05T16:48:40.000
likun1000003,华AVM936,,120,2017-01-05T16:48:50.000
likun1000003,华AVM936,,124,2017-01-05T16:49:00.000
likun1000003,华AVM936,,120,2017-01-05T16:49:05.000
likun1000003,华AVM936,,98,2017-01-05T16:49:10.000
likun1000003,华AVM936,,79,2017-01-05T16:49:20.000
likun1000003,华AVM936,,85,2017-01-05T16:49:30.000
likun1000003,华AVM936,1,128,2017-01-05T16:49:39.000
likun1000003,华AVM936,,120,2017-01-05T16:49:39.000
likun1000003,华AVM936,,100,2017-01-05T16:49:39.000
likun1000003,华AVM936,,112,2017-01-05T16:49:40.000
likun1000003,华AVM936,,106,2017-01-05T16:49:50.000
likun1000003,华AVM936,,75,2017-01-05T16:50:00.000
likun1000003,华AVM936,,92,2017-01-05T16:50:10.000
likun1000003,华AVM936,,61,2017-01-05T16:50:20.000
likun1000003,华AVM936,,98,2017-01-05T16:50:30.000
likun1000003,华AVM936,,68,2017-01-05T16:50:40.000
likun1000003,华AVM936,,80,2017-01-05T16:50:50.000
likun1000003,华AVM936,,62,2017-01-05T16:51:00.000
likun1000003,华AVM936,,99,2017-01-05T16:51:10.000
likun1000003,华AVM936,,76,2017-01-05T16:51:20.000
likun1000003,华AVM936,1,120,2017-01-05T16:51:28.000
likun1000003,华AVM936,,140,2017-01-05T16:51:30.000
likun1000003,华AVM936,,120,2017-01-05T16:51:38.000
likun1000003,华AVM936,,92,2017-01-05T16:51:40.000
likun1000003,华AVM936,,60,2017-01-05T16:51:50.000
likun1000003,华AVM936,,106,2017-01-05T16:52:00.000
likun1000003,华AVM936,,77,2017-01-05T16:52:10.000
likun1000003,华AVM936,,97,2017-01-05T16:52:20.000
likun1000003,华AVM936,,98,2017-01-05T16:52:30.000
likun1000003,华AVM936,,96,2017-01-05T16:52:40.000
likun1000003,华AVM936,,92,2017-01-05T16:52:50.000
likun1000003,华AVM936,1,141,2017-01-05T16:52:54.000
likun1000003,华AVM936,,141,2017-01-05T16:53:00.000
likun1000003,华AVM936,,127,2017-01-05T16:53:10.000
likun1000003,华AVM936,,120,2017-01-05T16:53:17.000
likun1000003,华AVM936,,106,2017-01-05T16:53:19.000
likun1000003,华AVM936,,106,2017-01-05T16:53:20.000
likun1000003,华AVM936,,104,2017-01-05T16:53:22.000
likun1000003,华AVM936,,64,2017-01-05T16:53:30.000
likun1000003,华AVM936,,89,2017-01-05T16:53:40.000
likun1000003,华AVM936,1,137,2017-01-05T16:53:42.000
likun1000003,华AVM936,,136,2017-01-05T16:53:43.000
likun1000003,华AVM936,,121,2017-01-05T16:53:50.000
likun1000003,华AVM936,,120,2017-01-05T16:53:53.000
likun1000003,华AVM936,,90,2017-01-05T16:54:00.000
likun1000003,华AVM936,,106,2017-01-05T16:54:10.000
likun1000003,华AVM936,,84,2017-01-05T16:54:20.000
likun1000003,华AVM936,,118,2017-01-05T16:54:30.000
likun1000003,华AVM936,,80,2017-01-05T16:54:40.000
likun1000003,华AVM936,,106,2017-01-05T16:54:50.000
likun1000003,华AVM936,,96,2017-01-05T16:55:00.000
likun1000003,华AVM936,,65,2017-01-05T16:55:10.000
likun1000003,华AVM936,,63,2017-01-05T16:55:20.000
likun1000003,华AVM936,,111,2017-01-05T16:55:30.000
likun1000003,华AVM936,1,138,2017-01-05T16:55:34.000
likun1000003,华AVM936,,120,2017-01-05T16:55:38.000
likun1000003,华AVM936,,116,2017-01-05T16:55:40.000
likun1000003,华AVM936,,67,2017-01-05T16:55:50.000
likun1000003,华AVM936,,109,2017-01-05T16:56:00.000
likun1000003,华AVM936,,78,2017-01-05T16:56:10.000
likun1000003,华AVM936,,96,2017-01-05T16:56:20.000
likun1000003,华AVM936,,74,2017-01-05T16:56:30.000
likun1000003,华AVM936,1,131,2017-01-05T16:56:31.000
likun1000003,华AVM936,,120,2017-01-05T16:56:35.000
likun1000003,华AVM936,,117,2017-01-05T16:56:40.000
likun1000003,华AVM936,,97,2017-01-05T16:56:50.000
likun1000003,华AVM936,,95,2017-01-05T16:57:00.000
likun1000003,华AVM936,,63,2017-01-05T16:57:10.000
likun1000003,华AVM936,,97,2017-01-05T16:57:20.000
likun1000003,华AVM936,1,145,2017-01-05T16:57:29.000
likun1000003,华AVM936,,123,2017-01-05T16:57:30.000
likun1000003,华AVM936,,120,2017-01-05T16:57:36.000
likun1000003,华AVM936,1,147,2017-01-05T16:57:39.000
likun1000003,华AVM936,,139,2017-01-05T16:57:39.000
