driverID,carPlateNumber,isOverspeed,Speed,speed_time
xiexiao1000001,华AEB132,,97,2017-01-03T16:07:50.000
xiexiao1000001,华AEB132,1,125,2017-01-03T16:07:50.000
xiexiao1000001,华AEB132,,134,2017-01-03T16:08:00.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:08:10.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:08:20.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:08:26.000
xiexiao1000001,华AEB132,1,137,2017-01-03T16:08:28.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:08:29.000
xiexiao1000001,华AEB132,1,132,2017-01-03T16:08:29.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:08:29.000
xiexiao1000001,华AEB132,1,148,2017-01-03T16:08:29.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:08:29.000
xiexiao1000001,华AEB132,,116,2017-01-03T16:08:30.000
xiexiao1000001,华AEB132,,111,2017-01-03T16:08:40.000
xiexiao1000001,华AEB132,,80,2017-01-03T16:08:50.000
xiexiao1000001,华AEB132,,79,2017-01-03T16:08:54.000
xiexiao1000001,华AEB132,,77,2017-01-03T16:08:55.000
xiexiao1000001,华AEB132,,91,2017-01-03T16:09:00.000
xiexiao1000001,华AEB132,1,120,2017-01-03T16:09:00.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:09:09.000
xiexiao1000001,华AEB132,,92,2017-01-03T16:09:10.000
xiexiao1000001,华AEB132,,76,2017-01-03T16:09:20.000
xiexiao1000001,华AEB132,,117,2017-01-03T16:09:30.000
xiexiao1000001,华AEB132,,62,2017-01-03T16:09:40.000
xiexiao1000001,华AEB132,,102,2017-01-03T16:09:40.000
xiexiao1000001,华AEB132,,96,2017-01-03T16:09:48.000
xiexiao1000001,华AEB132,1,136,2017-01-03T16:09:49.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:09:49.000
xiexiao1000001,华AEB132,,82,2017-01-03T16:09:50.000
xiexiao1000001,华AEB132,,8,2017-01-03T16:09:59.000
xiexiao1000001,华AEB132,,1,2017-01-03T16:10:00.000
xiexiao1000001,华AEB132,,3,2017-01-03T16:10:10.000
xiexiao1000001,华AEB132,1,9,2017-01-03T16:10:14.000
xiexiao1000001,华AEB132,,149,2017-01-03T16:10:20.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:10:25.000
xiexiao1000001,华AEB132,1,127,2017-01-03T16:10:26.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:10:28.000
xiexiao1000001,华AEB132,,70,2017-01-03T16:10:30.000
xiexiao1000001,华AEB132,,69,2017-01-03T16:10:40.000
xiexiao1000001,华AEB132,,60,2017-01-03T16:10:50.000
xiexiao1000001,华AEB132,,100,2017-01-03T16:10:55.000
xiexiao1000001,华AEB132,,77,2017-01-03T16:11:00.000
xiexiao1000001,华AEB132,,107,2017-01-03T16:11:10.000
xiexiao1000001,华AEB132,,93,2017-01-03T16:11:20.000
xiexiao1000001,华AEB132,,118,2017-01-03T16:11:30.000
xiexiao1000001,华AEB132,,61,2017-01-03T16:11:40.000
xiexiao1000001,华AEB132,,96,2017-01-03T16:11:42.000
xiexiao1000001,华AEB132,,104,2017-01-03T16:11:50.000
xiexiao1000001,华AEB132,1,131,2017-01-03T16:11:54.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:11:58.000
xiexiao1000001,华AEB132,,99,2017-01-03T16:12:00.000
xiexiao1000001,华AEB132,1,144,2017-01-03T16:12:04.000
xiexiao1000001,华AEB132,,149,2017-01-03T16:12:10.000
xiexiao1000001,华AEB132,,123,2017-01-03T16:12:20.000
xiexiao1000001,华AEB132,,137,2017-01-03T16:12:28.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:12:29.000
xiexiao1000001,华AEB132,,63,2017-01-03T16:12:30.000
xiexiao1000001,华AEB132,,90,2017-01-03T16:12:40.000
xiexiao1000001,华AEB132,,92,2017-01-03T16:12:50.000
xiexiao1000001,华AEB132,,97,2017-01-03T16:13:00.000
xiexiao1000001,华AEB132,,106,2017-01-03T16:13:10.000
xiexiao1000001,华AEB132,,71,2017-01-03T16:13:20.000
xiexiao1000001,华AEB132,,99,2017-01-03T16:13:30.000
xiexiao1000001,华AEB132,,91,2017-01-03T16:13:40.000
xiexiao1000001,华AEB132,,106,2017-01-03T16:13:50.000
xiexiao1000001,华AEB132,,80,2017-01-03T16:14:00.000
xiexiao1000001,华AEB132,,108,2017-01-03T16:14:10.000
xiexiao1000001,华AEB132,,110,2017-01-03T16:14:20.000
xiexiao1000001,华AEB132,,105,2017-01-03T16:14:25.000
xiexiao1000001,华AEB132,1,148,2017-01-03T16:14:28.000
xiexiao1000001,华AEB132,,136,2017-01-03T16:14:30.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:14:39.000
xiexiao1000001,华AEB132,,116,2017-01-03T16:14:40.000
xiexiao1000001,华AEB132,,95,2017-01-03T16:14:50.000
xiexiao1000001,华AEB132,,76,2017-01-03T16:15:00.000
xiexiao1000001,华AEB132,,89,2017-01-03T16:15:10.000
xiexiao1000001,华AEB132,,94,2017-01-03T16:15:20.000
xiexiao1000001,华AEB132,,98,2017-01-03T16:15:28.000
xiexiao1000001,华AEB132,,65,2017-01-03T16:15:30.000
xiexiao1000001,华AEB132,,115,2017-01-03T16:15:40.000
xiexiao1000001,华AEB132,,67,2017-01-03T16:15:50.000
xiexiao1000001,华AEB132,,89,2017-01-03T16:16:00.000
xiexiao1000001,华AEB132,,72,2017-01-03T16:16:10.000
xiexiao1000001,华AEB132,,77,2017-01-03T16:16:19.000
xiexiao1000001,华AEB132,,117,2017-01-03T16:16:20.000
xiexiao1000001,华AEB132,,64,2017-01-03T16:16:28.000
xiexiao1000001,华AEB132,,112,2017-01-03T16:16:30.000
xiexiao1000001,华AEB132,,89,2017-01-03T16:16:40.000
xiexiao1000001,华AEB132,,118,2017-01-03T16:16:50.000
xiexiao1000001,华AEB132,,73,2017-01-03T16:17:00.000
xiexiao1000001,华AEB132,,71,2017-01-03T16:17:10.000
xiexiao1000001,华AEB132,,87,2017-01-03T16:17:20.000
xiexiao1000001,华AEB132,,107,2017-01-03T16:17:30.000
xiexiao1000001,华AEB132,,77,2017-01-03T16:17:40.000
xiexiao1000001,华AEB132,,82,2017-01-03T16:17:50.000
xiexiao1000001,华AEB132,,84,2017-01-03T16:18:00.000
xiexiao1000001,华AEB132,,84,2017-01-03T16:18:10.000
xiexiao1000001,华AEB132,,119,2017-01-03T16:18:20.000
xiexiao1000001,华AEB132,,103,2017-01-03T16:18:30.000
xiexiao1000001,华AEB132,,73,2017-01-03T16:18:40.000
xiexiao1000001,华AEB132,,115,2017-01-03T16:18:50.000
xiexiao1000001,华AEB132,,106,2017-01-03T16:19:00.000
xiexiao1000001,华AEB132,,97,2017-01-03T16:19:10.000
xiexiao1000001,华AEB132,,117,2017-01-03T16:19:20.000
xiexiao1000001,华AEB132,,117,2017-01-03T16:19:30.000
xiexiao1000001,华AEB132,,116,2017-01-03T16:19:40.000
xiexiao1000001,华AEB132,,78,2017-01-03T16:19:50.000
xiexiao1000001,华AEB132,,63,2017-01-03T16:20:00.000
xiexiao1000001,华AEB132,,8,2017-01-03T16:20:03.000
xiexiao1000001,华AEB132,,5,2017-01-03T16:20:10.000
xiexiao1000001,华AEB132,,6,2017-01-03T16:20:20.000
xiexiao1000001,华AEB132,,6,2017-01-03T16:20:25.000
xiexiao1000001,华AEB132,,84,2017-01-03T16:20:30.000
xiexiao1000001,华AEB132,,90,2017-01-03T16:20:40.000
xiexiao1000001,华AEB132,,95,2017-01-03T16:20:50.000
xiexiao1000001,华AEB132,,107,2017-01-03T16:21:00.000
xiexiao1000001,华AEB132,,119,2017-01-03T16:21:10.000
xiexiao1000001,华AEB132,,61,2017-01-03T16:21:20.000
xiexiao1000001,华AEB132,1,129,2017-01-03T16:21:24.000
xiexiao1000001,华AEB132,,136,2017-01-03T16:21:30.000
xiexiao1000001,华AEB132,,131,2017-01-03T16:21:40.000
xiexiao1000001,华AEB132,,146,2017-01-03T16:21:50.000
xiexiao1000001,华AEB132,,141,2017-01-03T16:22:00.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:22:06.000
xiexiao1000001,华AEB132,,94,2017-01-03T16:22:10.000
xiexiao1000001,华AEB132,,87,2017-01-03T16:22:20.000
xiexiao1000001,华AEB132,1,133,2017-01-03T16:22:26.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:22:29.000
xiexiao1000001,华AEB132,,86,2017-01-03T16:22:29.000
xiexiao1000001,华AEB132,,92,2017-01-03T16:22:30.000
xiexiao1000001,华AEB132,,112,2017-01-03T16:22:40.000
xiexiao1000001,华AEB132,,101,2017-01-03T16:22:50.000
xiexiao1000001,华AEB132,,100,2017-01-03T16:23:00.000
xiexiao1000001,华AEB132,,81,2017-01-03T16:23:10.000
xiexiao1000001,华AEB132,,113,2017-01-03T16:23:10.000
xiexiao1000001,华AEB132,,119,2017-01-03T16:23:20.000
xiexiao1000001,华AEB132,,66,2017-01-03T16:23:30.000
xiexiao1000001,华AEB132,,62,2017-01-03T16:23:40.000
xiexiao1000001,华AEB132,,75,2017-01-03T16:23:42.000
xiexiao1000001,华AEB132,,79,2017-01-03T16:23:46.000
xiexiao1000001,华AEB132,,88,2017-01-03T16:23:50.000
xiexiao1000001,华AEB132,,114,2017-01-03T16:24:00.000
xiexiao1000001,华AEB132,,68,2017-01-03T16:24:10.000
xiexiao1000001,华AEB132,,73,2017-01-03T16:24:20.000
xiexiao1000001,华AEB132,,87,2017-01-03T16:24:30.000
xiexiao1000001,华AEB132,,60,2017-01-03T16:24:40.000
xiexiao1000001,华AEB132,,118,2017-01-03T16:24:50.000
xiexiao1000001,华AEB132,,85,2017-01-03T16:25:00.000
xiexiao1000001,华AEB132,,112,2017-01-03T16:25:10.000
xiexiao1000001,华AEB132,,82,2017-01-03T16:25:20.000
xiexiao1000001,华AEB132,,75,2017-01-03T16:25:30.000
xiexiao1000001,华AEB132,,119,2017-01-03T16:25:40.000
xiexiao1000001,华AEB132,,74,2017-01-03T16:25:50.000
xiexiao1000001,华AEB132,,79,2017-01-03T16:26:00.000
xiexiao1000001,华AEB132,,117,2017-01-03T16:26:10.000
xiexiao1000001,华AEB132,,103,2017-01-03T16:26:20.000
xiexiao1000001,华AEB132,1,138,2017-01-03T16:26:27.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:26:29.000
xiexiao1000001,华AEB132,,114,2017-01-03T16:26:30.000
xiexiao1000001,华AEB132,,73,2017-01-03T16:26:40.000
xiexiao1000001,华AEB132,,118,2017-01-03T16:26:50.000
xiexiao1000001,华AEB132,,91,2017-01-03T16:27:00.000
xiexiao1000001,华AEB132,1,141,2017-01-03T16:27:03.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:27:09.000
xiexiao1000001,华AEB132,,104,2017-01-03T16:27:10.000
xiexiao1000001,华AEB132,,116,2017-01-03T16:27:20.000
xiexiao1000001,华AEB132,,118,2017-01-03T16:27:30.000
xiexiao1000001,华AEB132,,118,2017-01-03T16:27:40.000
xiexiao1000001,华AEB132,,73,2017-01-03T16:27:50.000
xiexiao1000001,华AEB132,,73,2017-01-03T16:28:00.000
xiexiao1000001,华AEB132,,98,2017-01-03T16:28:10.000
xiexiao1000001,华AEB132,,113,2017-01-03T16:28:20.000
xiexiao1000001,华AEB132,,107,2017-01-03T16:28:29.000
xiexiao1000001,华AEB132,,62,2017-01-03T16:28:30.000
xiexiao1000001,华AEB132,,104,2017-01-03T16:28:40.000
xiexiao1000001,华AEB132,,75,2017-01-03T16:28:50.000
xiexiao1000001,华AEB132,,97,2017-01-03T16:29:00.000
xiexiao1000001,华AEB132,,77,2017-01-03T16:29:10.000
xiexiao1000001,华AEB132,,115,2017-01-03T16:29:20.000
xiexiao1000001,华AEB132,1,121,2017-01-03T16:29:24.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:29:26.000
xiexiao1000001,华AEB132,,83,2017-01-03T16:29:30.000
xiexiao1000001,华AEB132,,99,2017-01-03T16:29:40.000
xiexiao1000001,华AEB132,,93,2017-01-03T16:29:50.000
xiexiao1000001,华AEB132,,66,2017-01-03T16:30:00.000
xiexiao1000001,华AEB132,,62,2017-01-03T16:30:10.000
xiexiao1000001,华AEB132,,104,2017-01-03T16:30:20.000
xiexiao1000001,华AEB132,,72,2017-01-03T16:30:30.000
xiexiao1000001,华AEB132,,69,2017-01-03T16:30:40.000
xiexiao1000001,华AEB132,,90,2017-01-03T16:30:50.000
xiexiao1000001,华AEB132,,94,2017-01-03T16:31:00.000
xiexiao1000001,华AEB132,,118,2017-01-03T16:31:09.000
xiexiao1000001,华AEB132,,67,2017-01-03T16:31:10.000
xiexiao1000001,华AEB132,,105,2017-01-03T16:31:20.000
xiexiao1000001,华AEB132,,89,2017-01-03T16:31:30.000
xiexiao1000001,华AEB132,,90,2017-01-03T16:31:40.000
xiexiao1000001,华AEB132,,83,2017-01-03T16:31:50.000
xiexiao1000001,华AEB132,,79,2017-01-03T16:32:00.000
xiexiao1000001,华AEB132,,87,2017-01-03T16:32:10.000
xiexiao1000001,华AEB132,,99,2017-01-03T16:32:20.000
xiexiao1000001,华AEB132,,106,2017-01-03T16:32:30.000
xiexiao1000001,华AEB132,,106,2017-01-03T16:32:40.000
xiexiao1000001,华AEB132,,98,2017-01-03T16:32:50.000
xiexiao1000001,华AEB132,,109,2017-01-03T16:33:00.000
xiexiao1000001,华AEB132,,118,2017-01-03T16:33:10.000
xiexiao1000001,华AEB132,,86,2017-01-03T16:33:20.000
xiexiao1000001,华AEB132,,108,2017-01-03T16:33:30.000
xiexiao1000001,华AEB132,,105,2017-01-03T16:33:34.000
xiexiao1000001,华AEB132,,87,2017-01-03T16:33:40.000
xiexiao1000001,华AEB132,,86,2017-01-03T16:33:50.000
xiexiao1000001,华AEB132,,111,2017-01-03T16:34:00.000
xiexiao1000001,华AEB132,,92,2017-01-03T16:34:10.000
xiexiao1000001,华AEB132,,102,2017-01-03T16:34:20.000
xiexiao1000001,华AEB132,,97,2017-01-03T16:34:23.000
xiexiao1000001,华AEB132,,105,2017-01-03T16:34:30.000
xiexiao1000001,华AEB132,1,130,2017-01-03T16:34:38.000
xiexiao1000001,华AEB132,,145,2017-01-03T16:34:40.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:34:40.000
xiexiao1000001,华AEB132,,79,2017-01-03T16:34:50.000
xiexiao1000001,华AEB132,,68,2017-01-03T16:35:00.000
xiexiao1000001,华AEB132,,86,2017-01-03T16:35:10.000
xiexiao1000001,华AEB132,,117,2017-01-03T16:35:14.000
xiexiao1000001,华AEB132,,90,2017-01-03T16:35:20.000
xiexiao1000001,华AEB132,,75,2017-01-03T16:35:30.000
xiexiao1000001,华AEB132,,77,2017-01-03T16:35:40.000
xiexiao1000001,华AEB132,,119,2017-01-03T16:35:50.000
xiexiao1000001,华AEB132,,102,2017-01-03T16:36:00.000
xiexiao1000001,华AEB132,,114,2017-01-03T16:36:10.000
xiexiao1000001,华AEB132,,61,2017-01-03T16:36:20.000
xiexiao1000001,华AEB132,,87,2017-01-03T16:36:30.000
xiexiao1000001,华AEB132,,109,2017-01-03T16:36:40.000
xiexiao1000001,华AEB132,,92,2017-01-03T16:36:50.000
xiexiao1000001,华AEB132,,66,2017-01-03T16:37:00.000
xiexiao1000001,华AEB132,,101,2017-01-03T16:37:10.000
xiexiao1000001,华AEB132,,94,2017-01-03T16:37:20.000
xiexiao1000001,华AEB132,,101,2017-01-03T16:37:30.000
xiexiao1000001,华AEB132,,109,2017-01-03T16:37:40.000
xiexiao1000001,华AEB132,,88,2017-01-03T16:37:50.000
xiexiao1000001,华AEB132,,107,2017-01-03T16:38:00.000
xiexiao1000001,华AEB132,,83,2017-01-03T16:38:10.000
xiexiao1000001,华AEB132,,87,2017-01-03T16:38:20.000
xiexiao1000001,华AEB132,,73,2017-01-03T16:38:30.000
xiexiao1000001,华AEB132,,81,2017-01-03T16:38:40.000
xiexiao1000001,华AEB132,,83,2017-01-03T16:38:50.000
xiexiao1000001,华AEB132,,61,2017-01-03T16:38:53.000
xiexiao1000001,华AEB132,,91,2017-01-03T16:39:00.000
xiexiao1000001,华AEB132,,60,2017-01-03T16:39:10.000
xiexiao1000001,华AEB132,,103,2017-01-03T16:39:20.000
xiexiao1000001,华AEB132,,74,2017-01-03T16:39:30.000
xiexiao1000001,华AEB132,,104,2017-01-03T16:39:40.000
xiexiao1000001,华AEB132,,88,2017-01-03T16:39:50.000
xiexiao1000001,华AEB132,,91,2017-01-03T16:40:00.000
xiexiao1000001,华AEB132,,97,2017-01-03T16:40:10.000
xiexiao1000001,华AEB132,,89,2017-01-03T16:40:12.000
xiexiao1000001,华AEB132,,102,2017-01-03T16:40:20.000
xiexiao1000001,华AEB132,,76,2017-01-03T16:40:30.000
xiexiao1000001,华AEB132,,91,2017-01-03T16:40:40.000
xiexiao1000001,华AEB132,,100,2017-01-03T16:40:50.000
xiexiao1000001,华AEB132,,82,2017-01-03T16:41:00.000
xiexiao1000001,华AEB132,,86,2017-01-03T16:41:10.000
xiexiao1000001,华AEB132,1,126,2017-01-03T16:41:17.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:41:17.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:41:18.000
xiexiao1000001,华AEB132,,113,2017-01-03T16:41:20.000
xiexiao1000001,华AEB132,,78,2017-01-03T16:41:30.000
xiexiao1000001,华AEB132,,63,2017-01-03T16:41:40.000
xiexiao1000001,华AEB132,,118,2017-01-03T16:41:50.000
xiexiao1000001,华AEB132,,61,2017-01-03T16:42:00.000
xiexiao1000001,华AEB132,,61,2017-01-03T16:42:10.000
xiexiao1000001,华AEB132,,119,2017-01-03T16:42:20.000
xiexiao1000001,华AEB132,,97,2017-01-03T16:42:30.000
xiexiao1000001,华AEB132,,115,2017-01-03T16:42:40.000
xiexiao1000001,华AEB132,,95,2017-01-03T16:42:50.000
xiexiao1000001,华AEB132,,69,2017-01-03T16:43:00.000
xiexiao1000001,华AEB132,,83,2017-01-03T16:43:10.000
xiexiao1000001,华AEB132,,72,2017-01-03T16:43:20.000
xiexiao1000001,华AEB132,,60,2017-01-03T16:43:30.000
xiexiao1000001,华AEB132,,68,2017-01-03T16:43:40.000
xiexiao1000001,华AEB132,,100,2017-01-03T16:43:50.000
xiexiao1000001,华AEB132,1,139,2017-01-03T16:43:50.000
xiexiao1000001,华AEB132,,121,2017-01-03T16:44:00.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:44:02.000
xiexiao1000001,华AEB132,,106,2017-01-03T16:44:04.000
xiexiao1000001,华AEB132,,78,2017-01-03T16:44:10.000
xiexiao1000001,华AEB132,,82,2017-01-03T16:44:20.000
xiexiao1000001,华AEB132,,75,2017-01-03T16:44:30.000
xiexiao1000001,华AEB132,1,127,2017-01-03T16:44:38.000
xiexiao1000001,华AEB132,,130,2017-01-03T16:44:40.000
xiexiao1000001,华AEB132,,146,2017-01-03T16:44:50.000
xiexiao1000001,华AEB132,,141,2017-01-03T16:45:00.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:45:01.000
xiexiao1000001,华AEB132,,80,2017-01-03T16:45:10.000
xiexiao1000001,华AEB132,,85,2017-01-03T16:45:20.000
xiexiao1000001,华AEB132,,114,2017-01-03T16:45:30.000
xiexiao1000001,华AEB132,,111,2017-01-03T16:45:40.000
xiexiao1000001,华AEB132,,119,2017-01-03T16:45:50.000
xiexiao1000001,华AEB132,,95,2017-01-03T16:45:54.000
xiexiao1000001,华AEB132,,102,2017-01-03T16:46:00.000
xiexiao1000001,华AEB132,,68,2017-01-03T16:46:10.000
xiexiao1000001,华AEB132,,115,2017-01-03T16:46:20.000
xiexiao1000001,华AEB132,,62,2017-01-03T16:46:30.000
xiexiao1000001,华AEB132,1,148,2017-01-03T16:46:36.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:46:37.000
xiexiao1000001,华AEB132,,82,2017-01-03T16:46:40.000
xiexiao1000001,华AEB132,1,140,2017-01-03T16:46:44.000
xiexiao1000001,华AEB132,,126,2017-01-03T16:46:50.000
xiexiao1000001,华AEB132,,128,2017-01-03T16:47:00.000
xiexiao1000001,华AEB132,,127,2017-01-03T16:47:10.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:47:15.000
xiexiao1000001,华AEB132,,76,2017-01-03T16:47:20.000
xiexiao1000001,华AEB132,,112,2017-01-03T16:47:30.000
xiexiao1000001,华AEB132,,98,2017-01-03T16:47:40.000
xiexiao1000001,华AEB132,,61,2017-01-03T16:47:50.000
xiexiao1000001,华AEB132,,112,2017-01-03T16:48:00.000
xiexiao1000001,华AEB132,,64,2017-01-03T16:48:10.000
xiexiao1000001,华AEB132,,72,2017-01-03T16:48:20.000
xiexiao1000001,华AEB132,,67,2017-01-03T16:48:30.000
xiexiao1000001,华AEB132,,82,2017-01-03T16:48:40.000
xiexiao1000001,华AEB132,,68,2017-01-03T16:48:50.000
xiexiao1000001,华AEB132,,64,2017-01-03T16:49:00.000
xiexiao1000001,华AEB132,,85,2017-01-03T16:49:10.000
xiexiao1000001,华AEB132,,109,2017-01-03T16:49:20.000
xiexiao1000001,华AEB132,,107,2017-01-03T16:49:30.000
xiexiao1000001,华AEB132,,95,2017-01-03T16:49:40.000
xiexiao1000001,华AEB132,,115,2017-01-03T16:49:50.000
xiexiao1000001,华AEB132,,63,2017-01-03T16:50:00.000
xiexiao1000001,华AEB132,,96,2017-01-03T16:50:10.000
xiexiao1000001,华AEB132,,88,2017-01-03T16:50:20.000
xiexiao1000001,华AEB132,1,146,2017-01-03T16:50:20.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:50:28.000
xiexiao1000001,华AEB132,,102,2017-01-03T16:50:30.000
xiexiao1000001,华AEB132,,99,2017-01-03T16:50:40.000
xiexiao1000001,华AEB132,,98,2017-01-03T16:50:50.000
xiexiao1000001,华AEB132,,95,2017-01-03T16:50:58.000
xiexiao1000001,华AEB132,1,124,2017-01-03T16:50:59.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:50:59.000
xiexiao1000001,华AEB132,,105,2017-01-03T16:51:00.000
xiexiao1000001,华AEB132,,97,2017-01-03T16:51:10.000
xiexiao1000001,华AEB132,1,135,2017-01-03T16:51:11.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:51:12.000
xiexiao1000001,华AEB132,,85,2017-01-03T16:51:20.000
xiexiao1000001,华AEB132,1,127,2017-01-03T16:51:28.000
xiexiao1000001,华AEB132,,120,2017-01-03T16:51:29.000
xiexiao1000001,华AEB132,,111,2017-01-03T16:51:29.000
xiexiao1000001,华AEB132,,90,2017-01-03T16:51:30.000
xiexiao1000001,华AEB132,,62,2017-01-03T16:51:40.000
xiexiao1000001,华AEB132,,62,2017-01-03T16:51:45.000
xiexiao1000001,华AEB132,,92,2017-01-03T16:51:50.000
xiexiao1000001,华AEB132,,117,2017-01-03T16:52:00.000
xiexiao1000001,华AEB132,,92,2017-01-03T16:52:10.000
xiexiao1000001,华AEB132,,111,2017-01-03T16:52:10.000
xiexiao1000001,华AEB132,,99,2017-01-03T16:52:20.000
xiexiao1000001,华AEB132,,79,2017-01-03T16:52:30.000
xiexiao1000001,华AEB132,,76,2017-01-03T16:52:40.000
xiexiao1000001,华AEB132,,61,2017-01-03T16:52:50.000
xiexiao1000001,华AEB132,,86,2017-01-03T16:53:00.000
xiexiao1000001,华AEB132,,85,2017-01-03T16:53:10.000
xiexiao1000001,华AEB132,,119,2017-01-03T16:53:20.000
xiexiao1000001,华AEB132,,99,2017-01-03T16:53:30.000
xiexiao1000001,华AEB132,,106,2017-01-03T16:53:40.000
xiexiao1000001,华AEB132,,117,2017-01-03T16:53:50.000
xiexiao1000001,华AEB132,,61,2017-01-03T16:54:00.000
xiexiao1000001,华AEB132,,62,2017-01-03T16:54:07.000
xiexiao1000001,华AEB132,,117,2017-01-03T16:54:10.000
