driverID,carPlateNumber,isOverspeed,Speed,Time
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,,91,2017-01-01
xiezhi1000006,华A6CU11,,65,2017-01-01
xiezhi1000006,华A6CU11,,97,2017-01-01
xiezhi1000006,华A6CU11,,71,2017-01-01
xiezhi1000006,华A6CU11,,76,2017-01-01
xiezhi1000006,华A6CU11,,115,2017-01-01
xiezhi1000006,华A6CU11,1,146,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,114,2017-01-01
xiezhi1000006,华A6CU11,,76,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,,113,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,1,139,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,116,2017-01-01
xiezhi1000006,华A6CU11,,74,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,62,2017-01-01
xiezhi1000006,华A6CU11,1,148,2017-01-01
xiezhi1000006,华A6CU11,,138,2017-01-01
xiezhi1000006,华A6CU11,,130,2017-01-01
xiezhi1000006,华A6CU11,,141,2017-01-01
xiezhi1000006,华A6CU11,,142,2017-01-01
xiezhi1000006,华A6CU11,,136,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,84,2017-01-01
xiezhi1000006,华A6CU11,,111,2017-01-01
xiezhi1000006,华A6CU11,,102,2017-01-01
xiezhi1000006,华A6CU11,,69,2017-01-01
xiezhi1000006,华A6CU11,,64,2017-01-01
xiezhi1000006,华A6CU11,,113,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,,93,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,108,2017-01-01
xiezhi1000006,华A6CU11,,110,2017-01-01
xiezhi1000006,华A6CU11,,108,2017-01-01
xiezhi1000006,华A6CU11,,94,2017-01-01
xiezhi1000006,华A6CU11,,93,2017-01-01
xiezhi1000006,华A6CU11,1,124,2017-01-01
xiezhi1000006,华A6CU11,,123,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,111,2017-01-01
xiezhi1000006,华A6CU11,,114,2017-01-01
xiezhi1000006,华A6CU11,,78,2017-01-01
xiezhi1000006,华A6CU11,,63,2017-01-01
xiezhi1000006,华A6CU11,,93,2017-01-01
xiezhi1000006,华A6CU11,,80,2017-01-01
xiezhi1000006,华A6CU11,,68,2017-01-01
xiezhi1000006,华A6CU11,,88,2017-01-01
xiezhi1000006,华A6CU11,,97,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,103,2017-01-01
xiezhi1000006,华A6CU11,1,135,2017-01-01
xiezhi1000006,华A6CU11,,141,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,86,2017-01-01
xiezhi1000006,华A6CU11,,110,2017-01-01
xiezhi1000006,华A6CU11,,80,2017-01-01
xiezhi1000006,华A6CU11,,110,2017-01-01
xiezhi1000006,华A6CU11,,82,2017-01-01
xiezhi1000006,华A6CU11,,88,2017-01-01
xiezhi1000006,华A6CU11,,103,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,,70,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,93,2017-01-01
xiezhi1000006,华A6CU11,,98,2017-01-01
xiezhi1000006,华A6CU11,,107,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,116,2017-01-01
xiezhi1000006,华A6CU11,,96,2017-01-01
xiezhi1000006,华A6CU11,,89,2017-01-01
xiezhi1000006,华A6CU11,,100,2017-01-01
xiezhi1000006,华A6CU11,,61,2017-01-01
xiezhi1000006,华A6CU11,,92,2017-01-01
xiezhi1000006,华A6CU11,,72,2017-01-01
xiezhi1000006,华A6CU11,,99,2017-01-01
xiezhi1000006,华A6CU11,,87,2017-01-01
xiezhi1000006,华A6CU11,,113,2017-01-01
xiezhi1000006,华A6CU11,,68,2017-01-01
xiezhi1000006,华A6CU11,,102,2017-01-01
xiezhi1000006,华A6CU11,,80,2017-01-01
xiezhi1000006,华A6CU11,,90,2017-01-01
xiezhi1000006,华A6CU11,,111,2017-01-01
xiezhi1000006,华A6CU11,,102,2017-01-01
xiezhi1000006,华A6CU11,1,133,2017-01-01
xiezhi1000006,华A6CU11,,144,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,97,2017-01-01
xiezhi1000006,华A6CU11,,107,2017-01-01
xiezhi1000006,华A6CU11,,68,2017-01-01
xiezhi1000006,华A6CU11,,116,2017-01-01
xiezhi1000006,华A6CU11,,70,2017-01-01
xiezhi1000006,华A6CU11,,94,2017-01-01
xiezhi1000006,华A6CU11,,117,2017-01-01
xiezhi1000006,华A6CU11,,86,2017-01-01
xiezhi1000006,华A6CU11,,110,2017-01-01
xiezhi1000006,华A6CU11,,66,2017-01-01
xiezhi1000006,华A6CU11,,118,2017-01-01
xiezhi1000006,华A6CU11,1,139,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,61,2017-01-01
xiezhi1000006,华A6CU11,,107,2017-01-01
xiezhi1000006,华A6CU11,,74,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,118,2017-01-01
xiezhi1000006,华A6CU11,,70,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,89,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,107,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,99,2017-01-01
xiezhi1000006,华A6CU11,,112,2017-01-01
xiezhi1000006,华A6CU11,1,142,2017-01-01
xiezhi1000006,华A6CU11,,149,2017-01-01
xiezhi1000006,华A6CU11,,135,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,89,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,,103,2017-01-01
xiezhi1000006,华A6CU11,,117,2017-01-01
xiezhi1000006,华A6CU11,,67,2017-01-01
xiezhi1000006,华A6CU11,,68,2017-01-01
xiezhi1000006,华A6CU11,,93,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,,88,2017-01-01
xiezhi1000006,华A6CU11,,87,2017-01-01
xiezhi1000006,华A6CU11,,91,2017-01-01
xiezhi1000006,华A6CU11,,105,2017-01-01
xiezhi1000006,华A6CU11,,119,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,81,2017-01-01
xiezhi1000006,华A6CU11,,86,2017-01-01
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,62,2017-01-01
xiezhi1000006,华A6CU11,,86,2017-01-01
xiezhi1000006,华A6CU11,,65,2017-01-01
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,,116,2017-01-01
xiezhi1000006,华A6CU11,,94,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,82,2017-01-01
xiezhi1000006,华A6CU11,,98,2017-01-01
xiezhi1000006,华A6CU11,,69,2017-01-01
xiezhi1000006,华A6CU11,,114,2017-01-01
xiezhi1000006,华A6CU11,,78,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,,98,2017-01-01
xiezhi1000006,华A6CU11,,99,2017-01-01
xiezhi1000006,华A6CU11,,110,2017-01-01
xiezhi1000006,华A6CU11,,107,2017-01-01
xiezhi1000006,华A6CU11,,115,2017-01-01
xiezhi1000006,华A6CU11,,69,2017-01-01
xiezhi1000006,华A6CU11,,80,2017-01-01
xiezhi1000006,华A6CU11,,119,2017-01-01
xiezhi1000006,华A6CU11,,70,2017-01-01
xiezhi1000006,华A6CU11,,114,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,1,126,2017-01-01
xiezhi1000006,华A6CU11,,137,2017-01-01
xiezhi1000006,华A6CU11,,125,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,63,2017-01-01
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,1,123,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,1,127,2017-01-01
xiezhi1000006,华A6CU11,,137,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,114,2017-01-01
xiezhi1000006,华A6CU11,,69,2017-01-01
xiezhi1000006,华A6CU11,,107,2017-01-01
xiezhi1000006,华A6CU11,,91,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,,88,2017-01-01
xiezhi1000006,华A6CU11,,78,2017-01-01
xiezhi1000006,华A6CU11,,109,2017-01-01
xiezhi1000006,华A6CU11,,114,2017-01-01
xiezhi1000006,华A6CU11,,104,2017-01-01
xiezhi1000006,华A6CU11,,104,2017-01-01
xiezhi1000006,华A6CU11,,82,2017-01-01
xiezhi1000006,华A6CU11,,105,2017-01-01
xiezhi1000006,华A6CU11,,72,2017-01-01
xiezhi1000006,华A6CU11,,98,2017-01-01
xiezhi1000006,华A6CU11,,107,2017-01-01
xiezhi1000006,华A6CU11,,71,2017-01-01
xiezhi1000006,华A6CU11,,109,2017-01-01
xiezhi1000006,华A6CU11,1,142,2017-01-01
xiezhi1000006,华A6CU11,,127,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,100,2017-01-01
xiezhi1000006,华A6CU11,,68,2017-01-01
xiezhi1000006,华A6CU11,1,120,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,115,2017-01-01
xiezhi1000006,华A6CU11,,92,2017-01-01
xiezhi1000006,华A6CU11,,80,2017-01-01
xiezhi1000006,华A6CU11,,83,2017-01-01
xiezhi1000006,华A6CU11,,80,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,81,2017-01-01
xiezhi1000006,华A6CU11,,86,2017-01-01
xiezhi1000006,华A6CU11,,70,2017-01-01
xiezhi1000006,华A6CU11,,99,2017-01-01
xiezhi1000006,华A6CU11,,68,2017-01-01
xiezhi1000006,华A6CU11,,80,2017-01-01
xiezhi1000006,华A6CU11,,61,2017-01-01
xiezhi1000006,华A6CU11,,111,2017-01-01
xiezhi1000006,华A6CU11,,95,2017-01-01
xiezhi1000006,华A6CU11,,96,2017-01-01
xiezhi1000006,华A6CU11,,74,2017-01-01
xiezhi1000006,华A6CU11,,66,2017-01-01
xiezhi1000006,华A6CU11,,86,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,,102,2017-01-01
xiezhi1000006,华A6CU11,,104,2017-01-01
xiezhi1000006,华A6CU11,,82,2017-01-01
xiezhi1000006,华A6CU11,,78,2017-01-01
xiezhi1000006,华A6CU11,,96,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,107,2017-01-01
xiezhi1000006,华A6CU11,,102,2017-01-01
xiezhi1000006,华A6CU11,,87,2017-01-01
xiezhi1000006,华A6CU11,,93,2017-01-01
xiezhi1000006,华A6CU11,,114,2017-01-01
xiezhi1000006,华A6CU11,,99,2017-01-01
xiezhi1000006,华A6CU11,,105,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,93,2017-01-01
xiezhi1000006,华A6CU11,,115,2017-01-01
xiezhi1000006,华A6CU11,,83,2017-01-01
xiezhi1000006,华A6CU11,,96,2017-01-01
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,,117,2017-01-01
xiezhi1000006,华A6CU11,,80,2017-01-01
xiezhi1000006,华A6CU11,,78,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,70,2017-01-01
xiezhi1000006,华A6CU11,,71,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,,81,2017-01-01
xiezhi1000006,华A6CU11,,117,2017-01-01
xiezhi1000006,华A6CU11,,78,2017-01-01
xiezhi1000006,华A6CU11,,109,2017-01-01
xiezhi1000006,华A6CU11,,85,2017-01-01
xiezhi1000006,华A6CU11,,65,2017-01-01
xiezhi1000006,华A6CU11,,69,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,104,2017-01-01
xiezhi1000006,华A6CU11,1,142,2017-01-01
xiezhi1000006,华A6CU11,,130,2017-01-01
xiezhi1000006,华A6CU11,,128,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,91,2017-01-01
xiezhi1000006,华A6CU11,,97,2017-01-01
xiezhi1000006,华A6CU11,,94,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,,78,2017-01-01
xiezhi1000006,华A6CU11,,91,2017-01-01
xiezhi1000006,华A6CU11,,115,2017-01-01
xiezhi1000006,华A6CU11,,82,2017-01-01
xiezhi1000006,华A6CU11,,67,2017-01-01
xiezhi1000006,华A6CU11,,85,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,,84,2017-01-01
xiezhi1000006,华A6CU11,,85,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,116,2017-01-01
xiezhi1000006,华A6CU11,,61,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,,63,2017-01-01
xiezhi1000006,华A6CU11,,119,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,103,2017-01-01
xiezhi1000006,华A6CU11,,111,2017-01-01
xiezhi1000006,华A6CU11,,7,2017-01-01
xiezhi1000006,华A6CU11,,7,2017-01-01
xiezhi1000006,华A6CU11,,0,2017-01-01
xiezhi1000006,华A6CU11,1,0,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,103,2017-01-01
xiezhi1000006,华A6CU11,,62,2017-01-01
xiezhi1000006,华A6CU11,,110,2017-01-01
xiezhi1000006,华A6CU11,,83,2017-01-01
xiezhi1000006,华A6CU11,,94,2017-01-01
xiezhi1000006,华A6CU11,,88,2017-01-01
xiezhi1000006,华A6CU11,,98,2017-01-01
xiezhi1000006,华A6CU11,,63,2017-01-01
xiezhi1000006,华A6CU11,,103,2017-01-01
xiezhi1000006,华A6CU11,,74,2017-01-01
xiezhi1000006,华A6CU11,,70,2017-01-01
xiezhi1000006,华A6CU11,1,146,2017-01-01
xiezhi1000006,华A6CU11,,144,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,74,2017-01-01
xiezhi1000006,华A6CU11,,71,2017-01-01
xiezhi1000006,华A6CU11,,118,2017-01-01
xiezhi1000006,华A6CU11,,118,2017-01-01
xiezhi1000006,华A6CU11,,114,2017-01-01
xiezhi1000006,华A6CU11,,93,2017-01-01
xiezhi1000006,华A6CU11,,101,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,109,2017-01-01
xiezhi1000006,华A6CU11,,104,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,,96,2017-01-01
xiezhi1000006,华A6CU11,,105,2017-01-01
xiezhi1000006,华A6CU11,,62,2017-01-01
xiezhi1000006,华A6CU11,,67,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,1,148,2017-01-01
xiezhi1000006,华A6CU11,,147,2017-01-01
xiezhi1000006,华A6CU11,,121,2017-01-01
xiezhi1000006,华A6CU11,,131,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,91,2017-01-01
xiezhi1000006,华A6CU11,,84,2017-01-01
xiezhi1000006,华A6CU11,,103,2017-01-01
xiezhi1000006,华A6CU11,,68,2017-01-01
xiezhi1000006,华A6CU11,,85,2017-01-01
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,96,2017-01-01
xiezhi1000006,华A6CU11,,103,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,96,2017-01-01
xiezhi1000006,华A6CU11,1,142,2017-01-01
xiezhi1000006,华A6CU11,,134,2017-01-01
xiezhi1000006,华A6CU11,,139,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,111,2017-01-01
xiezhi1000006,华A6CU11,,98,2017-01-01
xiezhi1000006,华A6CU11,,0,2017-01-01
xiezhi1000006,华A6CU11,,2,2017-01-01
xiezhi1000006,华A6CU11,,2,2017-01-01
xiezhi1000006,华A6CU11,,5,2017-01-01
xiezhi1000006,华A6CU11,,7,2017-01-01
xiezhi1000006,华A6CU11,,82,2017-01-01
xiezhi1000006,华A6CU11,,67,2017-01-01
xiezhi1000006,华A6CU11,,102,2017-01-01
xiezhi1000006,华A6CU11,,83,2017-01-01
xiezhi1000006,华A6CU11,,113,2017-01-01
xiezhi1000006,华A6CU11,1,123,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,83,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,104,2017-01-01
xiezhi1000006,华A6CU11,,61,2017-01-01
xiezhi1000006,华A6CU11,,73,2017-01-01
xiezhi1000006,华A6CU11,,61,2017-01-01
xiezhi1000006,华A6CU11,,72,2017-01-01
xiezhi1000006,华A6CU11,,105,2017-01-01
xiezhi1000006,华A6CU11,,90,2017-01-01
xiezhi1000006,华A6CU11,,93,2017-01-01
xiezhi1000006,华A6CU11,,71,2017-01-01
xiezhi1000006,华A6CU11,,116,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,,89,2017-01-01
xiezhi1000006,华A6CU11,,90,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,76,2017-01-01
xiezhi1000006,华A6CU11,,70,2017-01-01
xiezhi1000006,华A6CU11,,92,2017-01-01
xiezhi1000006,华A6CU11,,85,2017-01-01
xiezhi1000006,华A6CU11,,90,2017-01-01
xiezhi1000006,华A6CU11,,77,2017-01-01
xiezhi1000006,华A6CU11,,74,2017-01-01
xiezhi1000006,华A6CU11,,11,2017-01-01
xiezhi1000006,华A6CU11,,7,2017-01-01
xiezhi1000006,华A6CU11,,78,2017-01-01
xiezhi1000006,华A6CU11,,67,2017-01-01
xiezhi1000006,华A6CU11,,67,2017-01-01
xiezhi1000006,华A6CU11,,105,2017-01-01
xiezhi1000006,华A6CU11,,106,2017-01-01
xiezhi1000006,华A6CU11,,67,2017-01-01
xiezhi1000006,华A6CU11,,71,2017-01-01
xiezhi1000006,华A6CU11,,108,2017-01-01
xiezhi1000006,华A6CU11,,109,2017-01-01
xiezhi1000006,华A6CU11,,116,2017-01-01
xiezhi1000006,华A6CU11,,65,2017-01-01
xiezhi1000006,华A6CU11,,60,2017-01-01
xiezhi1000006,华A6CU11,,95,2017-01-01
xiezhi1000006,华A6CU11,,79,2017-01-01
xiezhi1000006,华A6CU11,,74,2017-01-01
xiezhi1000006,华A6CU11,1,128,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,1,121,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,63,2017-01-01
xiezhi1000006,华A6CU11,,76,2017-01-01
xiezhi1000006,华A6CU11,1,124,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,74,2017-01-01
xiezhi1000006,华A6CU11,,119,2017-01-01
xiezhi1000006,华A6CU11,,85,2017-01-01
xiezhi1000006,华A6CU11,,75,2017-01-01
xiezhi1000006,华A6CU11,,100,2017-01-01
xiezhi1000006,华A6CU11,,63,2017-01-01
xiezhi1000006,华A6CU11,,71,2017-01-01
xiezhi1000006,华A6CU11,,86,2017-01-01
xiezhi1000006,华A6CU11,,63,2017-01-01
xiezhi1000006,华A6CU11,,116,2017-01-01
xiezhi1000006,华A6CU11,,105,2017-01-01
xiezhi1000006,华A6CU11,1,129,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,64,2017-01-01
xiezhi1000006,华A6CU11,,62,2017-01-01
xiezhi1000006,华A6CU11,,91,2017-01-01
xiezhi1000006,华A6CU11,,72,2017-01-01
xiezhi1000006,华A6CU11,,108,2017-01-01
xiezhi1000006,华A6CU11,,66,2017-01-01
xiezhi1000006,华A6CU11,,103,2017-01-01
xiezhi1000006,华A6CU11,,81,2017-01-01
xiezhi1000006,华A6CU11,,108,2017-01-01
xiezhi1000006,华A6CU11,,94,2017-01-01
xiezhi1000006,华A6CU11,,71,2017-01-01
xiezhi1000006,华A6CU11,,94,2017-01-01
xiezhi1000006,华A6CU11,,96,2017-01-01
xiezhi1000006,华A6CU11,,100,2017-01-01
xiezhi1000006,华A6CU11,,82,2017-01-01
xiezhi1000006,华A6CU11,,94,2017-01-01
xiezhi1000006,华A6CU11,,82,2017-01-01
xiezhi1000006,华A6CU11,,88,2017-01-01
xiezhi1000006,华A6CU11,,65,2017-01-01
xiezhi1000006,华A6CU11,,119,2017-01-01
xiezhi1000006,华A6CU11,,61,2017-01-01
xiezhi1000006,华A6CU11,,100,2017-01-01
xiezhi1000006,华A6CU11,,81,2017-01-01
xiezhi1000006,华A6CU11,,80,2017-01-01
xiezhi1000006,华A6CU11,,113,2017-01-01
xiezhi1000006,华A6CU11,1,122,2017-01-01
xiezhi1000006,华A6CU11,,124,2017-01-01
xiezhi1000006,华A6CU11,,143,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,69,2017-01-01
xiezhi1000006,华A6CU11,,98,2017-01-01
xiezhi1000006,华A6CU11,,100,2017-01-01
xiezhi1000006,华A6CU11,,74,2017-01-01
xiezhi1000006,华A6CU11,,115,2017-01-01
xiezhi1000006,华A6CU11,1,142,2017-01-01
xiezhi1000006,华A6CU11,,120,2017-01-01
xiezhi1000006,华A6CU11,,101,2017-01-01
