driverID,carPlateNumber,isOverspeed,Speed,Time
xiezhi1000006,华A6CU11,,98,2017-01-04T16:15:40.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-04T16:15:50.000+08:00
xiezhi1000006,华A6CU11,,118,2017-01-04T16:16:00.000+08:00
xiezhi1000006,华A6CU11,1,146,2017-01-04T16:16:05.000+08:00
xiezhi1000006,华A6CU11,,140,2017-01-04T16:16:10.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:16:12.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-04T16:16:20.000+08:00
xiezhi1000006,华A6CU11,,86,2017-01-04T16:16:30.000+08:00
xiezhi1000006,华A6CU11,,89,2017-01-04T16:16:40.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-04T16:16:50.000+08:00
xiezhi1000006,华A6CU11,,63,2017-01-04T16:17:00.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-04T16:17:10.000+08:00
xiezhi1000006,华A6CU11,,84,2017-01-04T16:17:20.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-04T16:17:30.000+08:00
xiezhi1000006,华A6CU11,,87,2017-01-04T16:17:40.000+08:00
xiezhi1000006,华A6CU11,,103,2017-01-04T16:17:50.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-04T16:18:00.000+08:00
xiezhi1000006,华A6CU11,1,147,2017-01-04T16:18:02.000+08:00
xiezhi1000006,华A6CU11,,148,2017-01-04T16:18:10.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:18:14.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-04T16:18:20.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-04T16:18:30.000+08:00
xiezhi1000006,华A6CU11,,92,2017-01-04T16:18:40.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-04T16:18:50.000+08:00
xiezhi1000006,华A6CU11,,72,2017-01-04T16:19:00.000+08:00
xiezhi1000006,华A6CU11,,112,2017-01-04T16:19:07.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-04T16:19:10.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-04T16:19:20.000+08:00
xiezhi1000006,华A6CU11,,108,2017-01-04T16:19:30.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-04T16:19:40.000+08:00
xiezhi1000006,华A6CU11,,67,2017-01-04T16:19:50.000+08:00
xiezhi1000006,华A6CU11,,90,2017-01-04T16:19:57.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-04T16:20:00.000+08:00
xiezhi1000006,华A6CU11,,65,2017-01-04T16:20:10.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-04T16:20:20.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-04T16:20:30.000+08:00
xiezhi1000006,华A6CU11,,97,2017-01-04T16:20:40.000+08:00
xiezhi1000006,华A6CU11,,88,2017-01-04T16:20:45.000+08:00
xiezhi1000006,华A6CU11,,113,2017-01-04T16:20:50.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-04T16:20:58.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-04T16:21:00.000+08:00
xiezhi1000006,华A6CU11,,63,2017-01-04T16:21:10.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-04T16:21:12.000+08:00
xiezhi1000006,华A6CU11,,96,2017-01-04T16:21:20.000+08:00
xiezhi1000006,华A6CU11,,117,2017-01-04T16:21:30.000+08:00
xiezhi1000006,华A6CU11,,63,2017-01-04T16:21:40.000+08:00
xiezhi1000006,华A6CU11,,100,2017-01-04T16:21:50.000+08:00
xiezhi1000006,华A6CU11,,119,2017-01-04T16:22:00.000+08:00
xiezhi1000006,华A6CU11,1,139,2017-01-04T16:22:07.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:22:09.000+08:00
xiezhi1000006,华A6CU11,,87,2017-01-04T16:22:10.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-04T16:22:20.000+08:00
xiezhi1000006,华A6CU11,,101,2017-01-04T16:22:23.000+08:00
xiezhi1000006,华A6CU11,1,126,2017-01-04T16:22:26.000+08:00
xiezhi1000006,华A6CU11,,132,2017-01-04T16:22:30.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:22:37.000+08:00
xiezhi1000006,华A6CU11,,115,2017-01-04T16:22:40.000+08:00
xiezhi1000006,华A6CU11,,108,2017-01-04T16:22:50.000+08:00
xiezhi1000006,华A6CU11,1,129,2017-01-04T16:22:51.000+08:00
xiezhi1000006,华A6CU11,,143,2017-01-04T16:23:00.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:23:00.000+08:00
xiezhi1000006,华A6CU11,,91,2017-01-04T16:23:10.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-04T16:23:20.000+08:00
xiezhi1000006,华A6CU11,,83,2017-01-04T16:23:30.000+08:00
xiezhi1000006,华A6CU11,,84,2017-01-04T16:23:40.000+08:00
xiezhi1000006,华A6CU11,,97,2017-01-04T16:23:50.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-04T16:24:00.000+08:00
xiezhi1000006,华A6CU11,,105,2017-01-04T16:24:10.000+08:00
xiezhi1000006,华A6CU11,,95,2017-01-04T16:24:20.000+08:00
xiezhi1000006,华A6CU11,,85,2017-01-04T16:24:30.000+08:00
xiezhi1000006,华A6CU11,,87,2017-01-04T16:24:40.000+08:00
xiezhi1000006,华A6CU11,,71,2017-01-04T16:24:50.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-04T16:25:00.000+08:00
xiezhi1000006,华A6CU11,,87,2017-01-04T16:25:10.000+08:00
xiezhi1000006,华A6CU11,1,120,2017-01-04T16:25:19.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:25:19.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-04T16:25:20.000+08:00
xiezhi1000006,华A6CU11,,89,2017-01-04T16:25:30.000+08:00
xiezhi1000006,华A6CU11,,71,2017-01-04T16:25:40.000+08:00
xiezhi1000006,华A6CU11,,111,2017-01-04T16:25:50.000+08:00
xiezhi1000006,华A6CU11,,0,2017-01-04T16:25:59.000+08:00
xiezhi1000006,华A6CU11,,0,2017-01-04T16:25:59.000+08:00
xiezhi1000006,华A6CU11,,76,2017-01-04T16:26:00.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-04T16:26:10.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-04T16:26:20.000+08:00
xiezhi1000006,华A6CU11,,63,2017-01-04T16:26:30.000+08:00
xiezhi1000006,华A6CU11,,105,2017-01-04T16:26:40.000+08:00
xiezhi1000006,华A6CU11,,66,2017-01-04T16:26:50.000+08:00
xiezhi1000006,华A6CU11,1,125,2017-01-04T16:26:57.000+08:00
xiezhi1000006,华A6CU11,,148,2017-01-04T16:27:00.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:27:04.000+08:00
xiezhi1000006,华A6CU11,,65,2017-01-04T16:27:10.000+08:00
xiezhi1000006,华A6CU11,,110,2017-01-04T16:27:20.000+08:00
xiezhi1000006,华A6CU11,,66,2017-01-04T16:27:30.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-04T16:27:40.000+08:00
xiezhi1000006,华A6CU11,,91,2017-01-04T16:27:50.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-04T16:28:00.000+08:00
xiezhi1000006,华A6CU11,1,127,2017-01-04T16:28:06.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:28:06.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-04T16:28:09.000+08:00
xiezhi1000006,华A6CU11,,90,2017-01-04T16:28:10.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-04T16:28:20.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-04T16:28:30.000+08:00
xiezhi1000006,华A6CU11,,81,2017-01-04T16:28:40.000+08:00
xiezhi1000006,华A6CU11,,66,2017-01-04T16:28:50.000+08:00
xiezhi1000006,华A6CU11,1,147,2017-01-04T16:28:59.000+08:00
xiezhi1000006,华A6CU11,,122,2017-01-04T16:29:00.000+08:00
xiezhi1000006,华A6CU11,,149,2017-01-04T16:29:10.000+08:00
xiezhi1000006,华A6CU11,,121,2017-01-04T16:29:20.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:29:29.000+08:00
xiezhi1000006,华A6CU11,,95,2017-01-04T16:29:30.000+08:00
xiezhi1000006,华A6CU11,,61,2017-01-04T16:29:40.000+08:00
xiezhi1000006,华A6CU11,,101,2017-01-04T16:29:50.000+08:00
xiezhi1000006,华A6CU11,,111,2017-01-04T16:30:00.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-04T16:30:10.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-04T16:30:20.000+08:00
xiezhi1000006,华A6CU11,,95,2017-01-04T16:30:30.000+08:00
xiezhi1000006,华A6CU11,,104,2017-01-04T16:30:40.000+08:00
xiezhi1000006,华A6CU11,,85,2017-01-04T16:30:50.000+08:00
xiezhi1000006,华A6CU11,,66,2017-01-04T16:31:00.000+08:00
xiezhi1000006,华A6CU11,,76,2017-01-04T16:31:10.000+08:00
xiezhi1000006,华A6CU11,,110,2017-01-04T16:31:20.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-04T16:31:30.000+08:00
xiezhi1000006,华A6CU11,,118,2017-01-04T16:31:40.000+08:00
xiezhi1000006,华A6CU11,,118,2017-01-04T16:31:41.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-04T16:31:50.000+08:00
xiezhi1000006,华A6CU11,,101,2017-01-04T16:32:00.000+08:00
xiezhi1000006,华A6CU11,,111,2017-01-04T16:32:10.000+08:00
xiezhi1000006,华A6CU11,1,137,2017-01-04T16:32:10.000+08:00
xiezhi1000006,华A6CU11,,133,2017-01-04T16:32:20.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:32:29.000+08:00
xiezhi1000006,华A6CU11,,113,2017-01-04T16:32:30.000+08:00
xiezhi1000006,华A6CU11,,66,2017-01-04T16:32:40.000+08:00
xiezhi1000006,华A6CU11,,111,2017-01-04T16:32:50.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-04T16:33:00.000+08:00
xiezhi1000006,华A6CU11,,84,2017-01-04T16:33:10.000+08:00
xiezhi1000006,华A6CU11,,100,2017-01-04T16:33:20.000+08:00
xiezhi1000006,华A6CU11,,64,2017-01-04T16:33:30.000+08:00
xiezhi1000006,华A6CU11,,119,2017-01-04T16:33:40.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-04T16:33:50.000+08:00
xiezhi1000006,华A6CU11,1,149,2017-01-04T16:33:50.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:34:00.000+08:00
xiezhi1000006,华A6CU11,,143,2017-01-04T16:34:10.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:34:17.000+08:00
xiezhi1000006,华A6CU11,,109,2017-01-04T16:34:20.000+08:00
xiezhi1000006,华A6CU11,,109,2017-01-04T16:34:30.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-04T16:34:40.000+08:00
xiezhi1000006,华A6CU11,,98,2017-01-04T16:34:50.000+08:00
xiezhi1000006,华A6CU11,,104,2017-01-04T16:34:53.000+08:00
xiezhi1000006,华A6CU11,,87,2017-01-04T16:35:00.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-04T16:35:05.000+08:00
xiezhi1000006,华A6CU11,,89,2017-01-04T16:35:06.000+08:00
xiezhi1000006,华A6CU11,,108,2017-01-04T16:35:10.000+08:00
xiezhi1000006,华A6CU11,,97,2017-01-04T16:35:16.000+08:00
xiezhi1000006,华A6CU11,1,141,2017-01-04T16:35:16.000+08:00
xiezhi1000006,华A6CU11,,144,2017-01-04T16:35:20.000+08:00
xiezhi1000006,华A6CU11,,133,2017-01-04T16:35:30.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:35:37.000+08:00
xiezhi1000006,华A6CU11,1,136,2017-01-04T16:35:38.000+08:00
xiezhi1000006,华A6CU11,,128,2017-01-04T16:35:40.000+08:00
xiezhi1000006,华A6CU11,,131,2017-01-04T16:35:50.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:35:58.000+08:00
xiezhi1000006,华A6CU11,,119,2017-01-04T16:36:00.000+08:00
xiezhi1000006,华A6CU11,,108,2017-01-04T16:36:10.000+08:00
xiezhi1000006,华A6CU11,,69,2017-01-04T16:36:20.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-04T16:36:30.000+08:00
xiezhi1000006,华A6CU11,1,135,2017-01-04T16:36:33.000+08:00
xiezhi1000006,华A6CU11,,130,2017-01-04T16:36:40.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:36:43.000+08:00
xiezhi1000006,华A6CU11,,115,2017-01-04T16:36:50.000+08:00
xiezhi1000006,华A6CU11,1,137,2017-01-04T16:36:57.000+08:00
xiezhi1000006,华A6CU11,,136,2017-01-04T16:37:00.000+08:00
xiezhi1000006,华A6CU11,,138,2017-01-04T16:37:10.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:37:14.000+08:00
xiezhi1000006,华A6CU11,,76,2017-01-04T16:37:20.000+08:00
xiezhi1000006,华A6CU11,1,142,2017-01-04T16:37:26.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:37:29.000+08:00
xiezhi1000006,华A6CU11,1,147,2017-01-04T16:37:29.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:37:29.000+08:00
xiezhi1000006,华A6CU11,,101,2017-01-04T16:37:30.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-04T16:37:40.000+08:00
xiezhi1000006,华A6CU11,,113,2017-01-04T16:37:43.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-04T16:37:50.000+08:00
xiezhi1000006,华A6CU11,,118,2017-01-04T16:38:00.000+08:00
xiezhi1000006,华A6CU11,,93,2017-01-04T16:38:10.000+08:00
xiezhi1000006,华A6CU11,,100,2017-01-04T16:38:20.000+08:00
xiezhi1000006,华A6CU11,,67,2017-01-04T16:38:30.000+08:00
xiezhi1000006,华A6CU11,1,121,2017-01-04T16:38:39.000+08:00
xiezhi1000006,华A6CU11,,122,2017-01-04T16:38:40.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:38:41.000+08:00
xiezhi1000006,华A6CU11,,67,2017-01-04T16:38:50.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-04T16:39:00.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-04T16:39:10.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-04T16:39:19.000+08:00
xiezhi1000006,华A6CU11,,115,2017-01-04T16:39:20.000+08:00
xiezhi1000006,华A6CU11,,88,2017-01-04T16:39:30.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-04T16:39:40.000+08:00
xiezhi1000006,华A6CU11,,109,2017-01-04T16:39:50.000+08:00
xiezhi1000006,华A6CU11,,89,2017-01-04T16:40:00.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-04T16:40:07.000+08:00
xiezhi1000006,华A6CU11,,61,2017-01-04T16:40:10.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-04T16:40:20.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-04T16:40:26.000+08:00
xiezhi1000006,华A6CU11,,76,2017-01-04T16:40:30.000+08:00
xiezhi1000006,华A6CU11,,83,2017-01-04T16:40:40.000+08:00
xiezhi1000006,华A6CU11,,105,2017-01-04T16:40:50.000+08:00
xiezhi1000006,华A6CU11,,92,2017-01-04T16:41:00.000+08:00
xiezhi1000006,华A6CU11,1,146,2017-01-04T16:41:03.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:41:05.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-04T16:41:10.000+08:00
xiezhi1000006,华A6CU11,,110,2017-01-04T16:41:20.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-04T16:41:30.000+08:00
xiezhi1000006,华A6CU11,,98,2017-01-04T16:41:40.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-04T16:41:50.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-04T16:42:00.000+08:00
xiezhi1000006,华A6CU11,,64,2017-01-04T16:42:10.000+08:00
xiezhi1000006,华A6CU11,,74,2017-01-04T16:42:20.000+08:00
xiezhi1000006,华A6CU11,,85,2017-01-04T16:42:30.000+08:00
xiezhi1000006,华A6CU11,,64,2017-01-04T16:42:40.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-04T16:42:50.000+08:00
xiezhi1000006,华A6CU11,,85,2017-01-04T16:42:59.000+08:00
xiezhi1000006,华A6CU11,,104,2017-01-04T16:43:00.000+08:00
xiezhi1000006,华A6CU11,,113,2017-01-04T16:43:10.000+08:00
xiezhi1000006,华A6CU11,,66,2017-01-04T16:43:20.000+08:00
xiezhi1000006,华A6CU11,,104,2017-01-04T16:43:30.000+08:00
xiezhi1000006,华A6CU11,,88,2017-01-04T16:43:40.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-04T16:43:50.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-04T16:44:00.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-04T16:44:10.000+08:00
xiezhi1000006,华A6CU11,,96,2017-01-04T16:44:20.000+08:00
xiezhi1000006,华A6CU11,,93,2017-01-04T16:44:29.000+08:00
xiezhi1000006,华A6CU11,,62,2017-01-04T16:44:30.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-04T16:44:40.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-04T16:44:43.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-04T16:44:50.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-04T16:45:00.000+08:00
xiezhi1000006,华A6CU11,,105,2017-01-04T16:45:10.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-04T16:45:20.000+08:00
xiezhi1000006,华A6CU11,1,124,2017-01-04T16:45:23.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-04T16:45:26.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-04T16:45:30.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-04T16:45:40.000+08:00
xiezhi1000006,华A6CU11,,100,2017-01-04T16:45:50.000+08:00
xiezhi1000006,华A6CU11,,94,2017-01-04T16:46:00.000+08:00
