driverID,carPlateNumber,isOverspeed,Speed,Time
xiezhi1000006,华A6CU11,,87,2017-01-01T08:03:10.000+08:00
xiezhi1000006,华A6CU11,,90,2017-01-01T08:03:20.000+08:00
xiezhi1000006,华A6CU11,,67,2017-01-01T08:03:30.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-01T08:03:32.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-01T08:03:40.000+08:00
xiezhi1000006,华A6CU11,,108,2017-01-01T08:03:50.000+08:00
xiezhi1000006,华A6CU11,,71,2017-01-01T08:04:00.000+08:00
xiezhi1000006,华A6CU11,,113,2017-01-01T08:04:10.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-01T08:04:17.000+08:00
xiezhi1000006,华A6CU11,,69,2017-01-01T08:04:20.000+08:00
xiezhi1000006,华A6CU11,,64,2017-01-01T08:04:30.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-01T08:04:40.000+08:00
xiezhi1000006,华A6CU11,,65,2017-01-01T08:04:50.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-01T08:04:54.000+08:00
xiezhi1000006,华A6CU11,,84,2017-01-01T08:04:56.000+08:00
xiezhi1000006,华A6CU11,,81,2017-01-01T08:05:00.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-01T08:05:06.000+08:00
xiezhi1000006,华A6CU11,,96,2017-01-01T08:05:10.000+08:00
xiezhi1000006,华A6CU11,,94,2017-01-01T08:05:20.000+08:00
xiezhi1000006,华A6CU11,1,125,2017-01-01T08:05:28.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:05:29.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-01T08:05:30.000+08:00
xiezhi1000006,华A6CU11,1,120,2017-01-01T08:05:37.000+08:00
xiezhi1000006,华A6CU11,,141,2017-01-01T08:05:40.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:05:48.000+08:00
xiezhi1000006,华A6CU11,,97,2017-01-01T08:05:50.000+08:00
xiezhi1000006,华A6CU11,,5,2017-01-01T08:05:53.000+08:00
xiezhi1000006,华A6CU11,,11,2017-01-01T08:06:00.000+08:00
xiezhi1000006,华A6CU11,,1,2017-01-01T08:06:08.000+08:00
xiezhi1000006,华A6CU11,,0,2017-01-01T08:06:10.000+08:00
xiezhi1000006,华A6CU11,,9,2017-01-01T08:06:12.000+08:00
xiezhi1000006,华A6CU11,,71,2017-01-01T08:06:20.000+08:00
xiezhi1000006,华A6CU11,,100,2017-01-01T08:06:30.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-01T08:06:37.000+08:00
xiezhi1000006,华A6CU11,,61,2017-01-01T08:06:40.000+08:00
xiezhi1000006,华A6CU11,,84,2017-01-01T08:06:50.000+08:00
xiezhi1000006,华A6CU11,,90,2017-01-01T08:07:00.000+08:00
xiezhi1000006,华A6CU11,,94,2017-01-01T08:07:10.000+08:00
xiezhi1000006,华A6CU11,,62,2017-01-01T08:07:20.000+08:00
xiezhi1000006,华A6CU11,,92,2017-01-01T08:07:30.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-01T08:07:40.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-01T08:07:50.000+08:00
xiezhi1000006,华A6CU11,1,139,2017-01-01T08:07:50.000+08:00
xiezhi1000006,华A6CU11,,132,2017-01-01T08:08:00.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:08:08.000+08:00
xiezhi1000006,华A6CU11,,113,2017-01-01T08:08:10.000+08:00
xiezhi1000006,华A6CU11,,85,2017-01-01T08:08:18.000+08:00
xiezhi1000006,华A6CU11,,82,2017-01-01T08:08:20.000+08:00
xiezhi1000006,华A6CU11,,63,2017-01-01T08:08:30.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-01T08:08:40.000+08:00
xiezhi1000006,华A6CU11,,87,2017-01-01T08:08:50.000+08:00
xiezhi1000006,华A6CU11,1,129,2017-01-01T08:08:54.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:08:56.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-01T08:08:59.000+08:00
xiezhi1000006,华A6CU11,,91,2017-01-01T08:09:00.000+08:00
xiezhi1000006,华A6CU11,,65,2017-01-01T08:09:10.000+08:00
xiezhi1000006,华A6CU11,,97,2017-01-01T08:09:20.000+08:00
xiezhi1000006,华A6CU11,,71,2017-01-01T08:09:30.000+08:00
xiezhi1000006,华A6CU11,,76,2017-01-01T08:09:34.000+08:00
xiezhi1000006,华A6CU11,,115,2017-01-01T08:09:40.000+08:00
xiezhi1000006,华A6CU11,1,146,2017-01-01T08:09:49.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:09:49.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-01T08:09:50.000+08:00
xiezhi1000006,华A6CU11,,76,2017-01-01T08:10:00.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-01T08:10:10.000+08:00
xiezhi1000006,华A6CU11,,113,2017-01-01T08:10:20.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-01T08:10:30.000+08:00
xiezhi1000006,华A6CU11,1,139,2017-01-01T08:10:35.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:10:35.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-01T08:10:40.000+08:00
xiezhi1000006,华A6CU11,,74,2017-01-01T08:10:50.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-01T08:11:00.000+08:00
xiezhi1000006,华A6CU11,,62,2017-01-01T08:11:10.000+08:00
xiezhi1000006,华A6CU11,1,148,2017-01-01T08:11:12.000+08:00
xiezhi1000006,华A6CU11,,138,2017-01-01T08:11:20.000+08:00
xiezhi1000006,华A6CU11,,130,2017-01-01T08:11:30.000+08:00
xiezhi1000006,华A6CU11,,141,2017-01-01T08:11:40.000+08:00
xiezhi1000006,华A6CU11,,142,2017-01-01T08:11:50.000+08:00
xiezhi1000006,华A6CU11,,136,2017-01-01T08:12:00.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:12:09.000+08:00
xiezhi1000006,华A6CU11,,84,2017-01-01T08:12:10.000+08:00
xiezhi1000006,华A6CU11,,111,2017-01-01T08:12:20.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-01T08:12:30.000+08:00
xiezhi1000006,华A6CU11,,69,2017-01-01T08:12:40.000+08:00
xiezhi1000006,华A6CU11,,64,2017-01-01T08:12:50.000+08:00
xiezhi1000006,华A6CU11,,113,2017-01-01T08:13:00.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-01T08:13:04.000+08:00
xiezhi1000006,华A6CU11,,93,2017-01-01T08:13:10.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-01T08:13:14.000+08:00
xiezhi1000006,华A6CU11,,108,2017-01-01T08:13:16.000+08:00
xiezhi1000006,华A6CU11,,110,2017-01-01T08:13:20.000+08:00
xiezhi1000006,华A6CU11,,108,2017-01-01T08:13:30.000+08:00
xiezhi1000006,华A6CU11,,94,2017-01-01T08:13:40.000+08:00
xiezhi1000006,华A6CU11,,93,2017-01-01T08:13:50.000+08:00
xiezhi1000006,华A6CU11,1,124,2017-01-01T08:13:56.000+08:00
xiezhi1000006,华A6CU11,,123,2017-01-01T08:14:00.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:14:07.000+08:00
xiezhi1000006,华A6CU11,,111,2017-01-01T08:14:10.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-01T08:14:20.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-01T08:14:30.000+08:00
xiezhi1000006,华A6CU11,,63,2017-01-01T08:14:40.000+08:00
xiezhi1000006,华A6CU11,,93,2017-01-01T08:14:50.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-01T08:15:00.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-01T08:15:10.000+08:00
xiezhi1000006,华A6CU11,,88,2017-01-01T08:15:20.000+08:00
xiezhi1000006,华A6CU11,,97,2017-01-01T08:15:30.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-01T08:15:40.000+08:00
xiezhi1000006,华A6CU11,,103,2017-01-01T08:15:50.000+08:00
xiezhi1000006,华A6CU11,1,135,2017-01-01T08:15:59.000+08:00
xiezhi1000006,华A6CU11,,141,2017-01-01T08:16:00.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:16:05.000+08:00
xiezhi1000006,华A6CU11,,86,2017-01-01T08:16:10.000+08:00
xiezhi1000006,华A6CU11,,110,2017-01-01T08:16:20.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-01T08:16:30.000+08:00
xiezhi1000006,华A6CU11,,110,2017-01-01T08:16:40.000+08:00
xiezhi1000006,华A6CU11,,82,2017-01-01T08:16:50.000+08:00
xiezhi1000006,华A6CU11,,88,2017-01-01T08:17:00.000+08:00
xiezhi1000006,华A6CU11,,103,2017-01-01T08:17:10.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-01T08:17:20.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-01T08:17:30.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-01T08:17:40.000+08:00
xiezhi1000006,华A6CU11,,93,2017-01-01T08:17:48.000+08:00
xiezhi1000006,华A6CU11,,98,2017-01-01T08:17:50.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-01T08:18:00.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-01T08:18:10.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-01T08:18:15.000+08:00
xiezhi1000006,华A6CU11,,96,2017-01-01T08:18:20.000+08:00
xiezhi1000006,华A6CU11,,89,2017-01-01T08:18:30.000+08:00
xiezhi1000006,华A6CU11,,100,2017-01-01T08:18:40.000+08:00
xiezhi1000006,华A6CU11,,61,2017-01-01T08:18:50.000+08:00
xiezhi1000006,华A6CU11,,92,2017-01-01T08:19:00.000+08:00
xiezhi1000006,华A6CU11,,72,2017-01-01T08:19:10.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-01T08:19:13.000+08:00
xiezhi1000006,华A6CU11,,87,2017-01-01T08:19:20.000+08:00
xiezhi1000006,华A6CU11,,113,2017-01-01T08:19:30.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-01T08:19:40.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-01T08:19:50.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-01T08:20:00.000+08:00
xiezhi1000006,华A6CU11,,90,2017-01-01T08:20:10.000+08:00
xiezhi1000006,华A6CU11,,111,2017-01-01T08:20:11.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-01T08:20:20.000+08:00
xiezhi1000006,华A6CU11,1,133,2017-01-01T08:20:28.000+08:00
xiezhi1000006,华A6CU11,,144,2017-01-01T08:20:30.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:20:33.000+08:00
xiezhi1000006,华A6CU11,,97,2017-01-01T08:20:40.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-01T08:20:50.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-01T08:21:00.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-01T08:21:10.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-01T08:21:20.000+08:00
xiezhi1000006,华A6CU11,,94,2017-01-01T08:21:30.000+08:00
xiezhi1000006,华A6CU11,,117,2017-01-01T08:21:40.000+08:00
xiezhi1000006,华A6CU11,,86,2017-01-01T08:21:50.000+08:00
xiezhi1000006,华A6CU11,,110,2017-01-01T08:22:00.000+08:00
xiezhi1000006,华A6CU11,,66,2017-01-01T08:22:08.000+08:00
xiezhi1000006,华A6CU11,,118,2017-01-01T08:22:10.000+08:00
xiezhi1000006,华A6CU11,1,139,2017-01-01T08:22:11.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:22:13.000+08:00
xiezhi1000006,华A6CU11,,61,2017-01-01T08:22:20.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-01T08:22:30.000+08:00
xiezhi1000006,华A6CU11,,74,2017-01-01T08:22:40.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-01T08:22:50.000+08:00
xiezhi1000006,华A6CU11,,118,2017-01-01T08:23:00.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-01T08:23:10.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-01T08:23:20.000+08:00
xiezhi1000006,华A6CU11,,89,2017-01-01T08:23:30.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-01T08:23:40.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-01T08:23:50.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-01T08:24:00.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-01T08:24:10.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-01T08:24:20.000+08:00
xiezhi1000006,华A6CU11,,112,2017-01-01T08:24:30.000+08:00
xiezhi1000006,华A6CU11,1,142,2017-01-01T08:24:36.000+08:00
xiezhi1000006,华A6CU11,,149,2017-01-01T08:24:40.000+08:00
xiezhi1000006,华A6CU11,,135,2017-01-01T08:24:50.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:24:53.000+08:00
xiezhi1000006,华A6CU11,,89,2017-01-01T08:25:00.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-01T08:25:10.000+08:00
xiezhi1000006,华A6CU11,,103,2017-01-01T08:25:20.000+08:00
xiezhi1000006,华A6CU11,,117,2017-01-01T08:25:30.000+08:00
xiezhi1000006,华A6CU11,,67,2017-01-01T08:25:40.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-01T08:25:50.000+08:00
xiezhi1000006,华A6CU11,,93,2017-01-01T08:25:53.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-01T08:26:00.000+08:00
xiezhi1000006,华A6CU11,,88,2017-01-01T08:26:10.000+08:00
xiezhi1000006,华A6CU11,,87,2017-01-01T08:26:20.000+08:00
xiezhi1000006,华A6CU11,,91,2017-01-01T08:26:30.000+08:00
xiezhi1000006,华A6CU11,,105,2017-01-01T08:26:40.000+08:00
xiezhi1000006,华A6CU11,,119,2017-01-01T08:26:50.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-01T08:27:00.000+08:00
xiezhi1000006,华A6CU11,,81,2017-01-01T08:27:10.000+08:00
xiezhi1000006,华A6CU11,,86,2017-01-01T08:27:20.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-01T08:27:30.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-01T08:27:40.000+08:00
xiezhi1000006,华A6CU11,,62,2017-01-01T08:27:50.000+08:00
xiezhi1000006,华A6CU11,,86,2017-01-01T08:28:00.000+08:00
xiezhi1000006,华A6CU11,,65,2017-01-01T08:28:10.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-01T08:28:20.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-01T08:28:30.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-01T08:28:40.000+08:00
xiezhi1000006,华A6CU11,,94,2017-01-01T08:28:50.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-01T08:28:57.000+08:00
xiezhi1000006,华A6CU11,,82,2017-01-01T08:28:57.000+08:00
xiezhi1000006,华A6CU11,,98,2017-01-01T08:29:00.000+08:00
xiezhi1000006,华A6CU11,,69,2017-01-01T08:29:10.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-01T08:29:20.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-01T08:29:30.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-01T08:29:38.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-01T08:29:40.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-01T08:29:50.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-01T08:30:00.000+08:00
xiezhi1000006,华A6CU11,,98,2017-01-01T08:30:10.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-01T08:30:19.000+08:00
xiezhi1000006,华A6CU11,,110,2017-01-01T08:30:20.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-01T08:30:30.000+08:00
xiezhi1000006,华A6CU11,,115,2017-01-01T08:30:40.000+08:00
xiezhi1000006,华A6CU11,,69,2017-01-01T08:30:50.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-01T08:31:00.000+08:00
xiezhi1000006,华A6CU11,,119,2017-01-01T08:31:08.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-01T08:31:10.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-01T08:31:20.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-01T08:31:30.000+08:00
xiezhi1000006,华A6CU11,1,126,2017-01-01T08:31:30.000+08:00
xiezhi1000006,华A6CU11,,137,2017-01-01T08:31:40.000+08:00
xiezhi1000006,华A6CU11,,125,2017-01-01T08:31:50.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:31:59.000+08:00
xiezhi1000006,华A6CU11,,63,2017-01-01T08:32:00.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-01T08:32:06.000+08:00
xiezhi1000006,华A6CU11,1,123,2017-01-01T08:32:07.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:32:08.000+08:00
xiezhi1000006,华A6CU11,1,127,2017-01-01T08:32:09.000+08:00
xiezhi1000006,华A6CU11,,137,2017-01-01T08:32:10.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:32:14.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-01T08:32:20.000+08:00
xiezhi1000006,华A6CU11,,69,2017-01-01T08:32:30.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-01T08:32:40.000+08:00
xiezhi1000006,华A6CU11,,91,2017-01-01T08:32:43.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-01T08:32:50.000+08:00
xiezhi1000006,华A6CU11,,88,2017-01-01T08:32:53.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-01T08:33:00.000+08:00
xiezhi1000006,华A6CU11,,109,2017-01-01T08:33:04.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-01T08:33:10.000+08:00
xiezhi1000006,华A6CU11,,104,2017-01-01T08:33:14.000+08:00
xiezhi1000006,华A6CU11,,104,2017-01-01T08:33:20.000+08:00
xiezhi1000006,华A6CU11,,82,2017-01-01T08:33:30.000+08:00
xiezhi1000006,华A6CU11,,105,2017-01-01T08:33:40.000+08:00
xiezhi1000006,华A6CU11,,72,2017-01-01T08:33:50.000+08:00
xiezhi1000006,华A6CU11,,98,2017-01-01T08:34:00.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-01T08:34:10.000+08:00
xiezhi1000006,华A6CU11,,71,2017-01-01T08:34:11.000+08:00
xiezhi1000006,华A6CU11,,109,2017-01-01T08:34:20.000+08:00
xiezhi1000006,华A6CU11,1,142,2017-01-01T08:34:22.000+08:00
xiezhi1000006,华A6CU11,,127,2017-01-01T08:34:30.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:34:35.000+08:00
xiezhi1000006,华A6CU11,,100,2017-01-01T08:34:40.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-01T08:34:50.000+08:00
xiezhi1000006,华A6CU11,1,120,2017-01-01T08:34:54.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:34:59.000+08:00
xiezhi1000006,华A6CU11,,115,2017-01-01T08:34:59.000+08:00
xiezhi1000006,华A6CU11,,92,2017-01-01T08:35:00.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-01T08:35:03.000+08:00
xiezhi1000006,华A6CU11,,83,2017-01-01T08:35:10.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-01T08:35:20.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-01T08:35:30.000+08:00
xiezhi1000006,华A6CU11,,81,2017-01-01T08:35:36.000+08:00
xiezhi1000006,华A6CU11,,86,2017-01-01T08:35:40.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-01T08:35:50.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-01T08:36:00.000+08:00
xiezhi1000006,华A6CU11,,68,2017-01-01T08:36:07.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-01T08:36:10.000+08:00
xiezhi1000006,华A6CU11,,61,2017-01-01T08:36:20.000+08:00
xiezhi1000006,华A6CU11,,111,2017-01-01T08:36:30.000+08:00
xiezhi1000006,华A6CU11,,95,2017-01-01T08:36:36.000+08:00
xiezhi1000006,华A6CU11,,96,2017-01-01T08:36:40.000+08:00
xiezhi1000006,华A6CU11,,74,2017-01-01T08:36:50.000+08:00
xiezhi1000006,华A6CU11,,66,2017-01-01T08:37:00.000+08:00
xiezhi1000006,华A6CU11,,86,2017-01-01T08:37:10.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-01T08:37:20.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-01T08:37:30.000+08:00
xiezhi1000006,华A6CU11,,104,2017-01-01T08:37:40.000+08:00
xiezhi1000006,华A6CU11,,82,2017-01-01T08:37:50.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-01T08:38:00.000+08:00
xiezhi1000006,华A6CU11,,96,2017-01-01T08:38:10.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-01T08:38:20.000+08:00
xiezhi1000006,华A6CU11,,107,2017-01-01T08:38:30.000+08:00
xiezhi1000006,华A6CU11,,102,2017-01-01T08:38:30.000+08:00
xiezhi1000006,华A6CU11,,87,2017-01-01T08:38:40.000+08:00
xiezhi1000006,华A6CU11,,93,2017-01-01T08:38:50.000+08:00
xiezhi1000006,华A6CU11,,114,2017-01-01T08:38:51.000+08:00
xiezhi1000006,华A6CU11,,99,2017-01-01T08:39:00.000+08:00
xiezhi1000006,华A6CU11,,105,2017-01-01T08:39:10.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-01T08:39:20.000+08:00
xiezhi1000006,华A6CU11,,93,2017-01-01T08:39:30.000+08:00
xiezhi1000006,华A6CU11,,115,2017-01-01T08:39:40.000+08:00
xiezhi1000006,华A6CU11,,83,2017-01-01T08:39:41.000+08:00
xiezhi1000006,华A6CU11,,96,2017-01-01T08:39:50.000+08:00
xiezhi1000006,华A6CU11,,106,2017-01-01T08:39:59.000+08:00
xiezhi1000006,华A6CU11,,117,2017-01-01T08:40:00.000+08:00
xiezhi1000006,华A6CU11,,80,2017-01-01T08:40:10.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-01T08:40:20.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-01T08:40:25.000+08:00
xiezhi1000006,华A6CU11,,70,2017-01-01T08:40:30.000+08:00
xiezhi1000006,华A6CU11,,71,2017-01-01T08:40:40.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-01T08:40:50.000+08:00
xiezhi1000006,华A6CU11,,81,2017-01-01T08:41:00.000+08:00
xiezhi1000006,华A6CU11,,117,2017-01-01T08:41:10.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-01T08:41:20.000+08:00
xiezhi1000006,华A6CU11,,109,2017-01-01T08:41:30.000+08:00
xiezhi1000006,华A6CU11,,85,2017-01-01T08:41:40.000+08:00
xiezhi1000006,华A6CU11,,65,2017-01-01T08:41:50.000+08:00
xiezhi1000006,华A6CU11,,69,2017-01-01T08:42:00.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-01T08:42:10.000+08:00
xiezhi1000006,华A6CU11,,104,2017-01-01T08:42:20.000+08:00
xiezhi1000006,华A6CU11,1,142,2017-01-01T08:42:29.000+08:00
xiezhi1000006,华A6CU11,,130,2017-01-01T08:42:30.000+08:00
xiezhi1000006,华A6CU11,,128,2017-01-01T08:42:40.000+08:00
xiezhi1000006,华A6CU11,,120,2017-01-01T08:42:41.000+08:00
xiezhi1000006,华A6CU11,,91,2017-01-01T08:42:50.000+08:00
xiezhi1000006,华A6CU11,,97,2017-01-01T08:43:00.000+08:00
xiezhi1000006,华A6CU11,,94,2017-01-01T08:43:03.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-01T08:43:10.000+08:00
xiezhi1000006,华A6CU11,,78,2017-01-01T08:43:18.000+08:00
xiezhi1000006,华A6CU11,,91,2017-01-01T08:43:20.000+08:00
xiezhi1000006,华A6CU11,,115,2017-01-01T08:43:30.000+08:00
xiezhi1000006,华A6CU11,,82,2017-01-01T08:43:40.000+08:00
xiezhi1000006,华A6CU11,,67,2017-01-01T08:43:50.000+08:00
xiezhi1000006,华A6CU11,,85,2017-01-01T08:44:00.000+08:00
xiezhi1000006,华A6CU11,,60,2017-01-01T08:44:10.000+08:00
xiezhi1000006,华A6CU11,,84,2017-01-01T08:44:20.000+08:00
xiezhi1000006,华A6CU11,,85,2017-01-01T08:44:30.000+08:00
xiezhi1000006,华A6CU11,,77,2017-01-01T08:44:40.000+08:00
xiezhi1000006,华A6CU11,,116,2017-01-01T08:44:50.000+08:00
xiezhi1000006,华A6CU11,,61,2017-01-01T08:45:00.000+08:00
xiezhi1000006,华A6CU11,,75,2017-01-01T08:45:10.000+08:00
xiezhi1000006,华A6CU11,,63,2017-01-01T08:45:20.000+08:00
xiezhi1000006,华A6CU11,,119,2017-01-01T08:45:30.000+08:00
xiezhi1000006,华A6CU11,,73,2017-01-01T08:45:40.000+08:00
xiezhi1000006,华A6CU11,,79,2017-01-01T08:45:50.000+08:00
xiezhi1000006,华A6CU11,,103,2017-01-01T08:46:00.000+08:00
xiezhi1000006,华A6CU11,,111,2017-01-01T08:46:10.000+08:00
xiezhi1000006,华A6CU11,,7,2017-01-01T08:46:18.000+08:00
